Gene Id,Gene Name,Chrysemys picta bellii,Crocodylus porosus,Varanus komodoensis,logFC,PValue
ENSGALG00000027712,SLAMF8,11.0,3.0,1.0,1.931763750847,0.0416475632213675
ENSGALG00000027716,,,3.0,,6.22662509126637,3.67091369433247e-52
ENSGALG00000027747,TROJANZ,,,,1.26079806121644,1.96891364226925e-05
ENSGALG00000027765,,5.0,,,0.981437426518458,0.0331601691927227
ENSGALG00000027786,SOCS3,,,,3.46768713335579,7.80686743082207e-18
ENSGALG00000027822,,,,,3.43110008344116,5.05233131717661e-17
ENSGALG00000027835,PCBD1,,,,1.81514186315385,6.736472155258311e-09
ENSGALG00000027902,SYNGR2,,,,0.651278301175694,0.0121216524479969
ENSGALG00000028026,NDUFS4,,,,0.565653668941865,0.042986290348886
ENSGALG00000028032,MSRA,,,2.0,0.625178061386229,0.0385250441415981
ENSGALG00000028095,HOXA1,,,,6.53158046726705,8.88446748162798e-05
ENSGALG00000028204,GPX1,,,,0.558305279824694,0.0360551771462614
ENSGALG00000028225,SLC17A9,,,,2.69146402426139,0.0001070257518626
ENSGALG00000028354,METRNL,,,,0.654069209911121,0.0092130700349251
ENSGALG00000028411,,,,,1.81781128766288,0.0003568807544019
ENSGALG00000028451,MT4,1.0,3.0,1.0,1.09017898972216,3.39189545479829e-05
ENSGALG00000028520,CST3,,,,0.629410160179419,0.0277408481155943
ENSGALG00000028900,CENPT,,,,0.722679216453817,0.0171741665539774
ENSGALG00000028996,SIGMAR1,,,,0.630618012437546,0.0173339074329953
ENSGALG00000029035,,7.0,,,4.83330670130068,1.22674185835246e-21
ENSGALG00000029172,NDUFC2,,,,0.826247335782884,0.0028122449064277
ENSGALG00000029298,F5,3.0,,,1.04350577850195,0.0033969907777718
ENSGALG00000029324,,,,,0.686194067477584,0.0125908562850359
ENSGALG00000029332,C5H15orf57,,,,0.611302454691291,0.0204661632898539
ENSGALG00000029360,,,,,0.635448874293128,0.0199249869303166
ENSGALG00000029367,CYBA,,,,0.513251094183456,0.0439846363516185
ENSGALG00000029429,TGFBI,,,,1.74466959890192,3.44174479499861e-07
ENSGALG00000029446,,,,,2.03464270232276,1.79790315748505e-10
ENSGALG00000029449,RFC2,,,,0.799095121782919,0.0175331533680485
ENSGALG00000029502,CLIC2,,,,0.589710226199696,0.0266647856054188
ENSGALG00000029583,PLBD1,,,,0.846583438475306,0.0128398675770458
ENSGALG00000029614,FAM174C,,,,0.567777858337607,0.0450925896948955
ENSGALG00000029669,C1QC,,,,0.626498016485398,0.0309323771619226
ENSGALG00000029768,PTGDR,,,,0.731088530632099,0.0282618452981744
ENSGALG00000029795,FAM131A,,,,2.39338052562628,0.0198422485245366
ENSGALG00000029834,AIF1L,,,,0.603772330821845,0.0236584680239906
