lps_names,lps_logfoldchanges,lps_pvals,lps_pvals_adj,lps_pts,UNST_pts,1to1_bat_dragon
ENSVKKG00000006522,-20.02917671,0.916280204,1,0,0.001957905,no
TPX2,-19.70558167,0.916280204,1,0,0.001957905,TPX2
LPAR3,-20.27663231,0.916280204,1,0,0.001957905,LPAR3
PRKAG2_3,-20.13120651,0.916280204,1,0,0.001957905,no
CD40LG,-20.13608742,0.916280204,1,0,0.001957905,CD40LG
ENSVKKG00000003940,-19.87817383,0.916280204,1,0,0.001957905,no
ENSVKKG00000012911,-19.87397003,0.916280204,1,0,0.001957905,no
RAB3GAP1_1,-20.08308601,0.916280204,1,0,0.001957905,no
CCDC14,-21.27406502,0.916280204,1,0,0.001957905,CCDC14
COL21A1_2,-21.03165054,0.916280204,1,0,0.001957905,no
STK36_2,-20.76968384,0.916280204,1,0,0.001957905,no
CIT,-19.71877861,0.916280204,1,0,0.001957905,CIT
ENSVKKG00000009989,-20.99967003,0.916280204,1,0,0.001957905,no
CENPF_1,-20.2062645,0.916280204,1,0,0.001957905,no
LIX1L,-0.797562659,0.916268715,1,0.004407713,0.006363191,LIX1L
AHCY,0.427629977,0.916268715,1,0.020385675,0.022515908,AHCY
CCDC92,-0.591118574,0.916268715,1,0.004407713,0.006363191,CCDC92
CETN2_1,0.008862267,0.91619978,1,0.012672176,0.014684288,no
HLA-DPB1_11,-0.36989218,0.915970001,1,0.01322314,0.015173764,no
ZMYM6,0.298250914,0.915924046,1,0.027548209,0.029858052,ZMYM6
PAAF1,0.25413543,0.915269219,1,0.08815427,0.092021537,PAAF1
TSTD3,0.124970034,0.915027981,1,0.008264463,0.010279001,TSTD3
TMEM67_1,0.17389755,0.914844186,1,0.008264463,0.010279001,no
TCEA2,0.064078718,0.914706343,1,0.008264463,0.010279001,TCEA2
DOK6,-0.144558758,0.914522556,1,0.008264463,0.010279001,DOK6
WWP1,-0.224749878,0.914453637,1,0.043526171,0.045521292,WWP1
SYN2,-0.222721651,0.914338774,1,0.008264463,0.010279001,SYN2
LIN52,0.087420806,0.914258371,1,0.084848485,0.088105727,LIN52
NAB1,0.325167954,0.914223912,1,0.038567493,0.041116006,NAB1
LPP,0.268802375,0.914189454,1,0.046280992,0.048947626,LPP
TRPV4,-0.552692533,0.913971223,1,0.003856749,0.005873715,TRPV4
MMAA,0.2439356,0.913856367,1,0.050137741,0.052863436,MMAA
SGSH,-1.128843188,0.913787455,1,0.003856749,0.005873715,SGSH
ENSVKKG00000004979,0.125536144,0.913775969,1,0.163085399,0.170337739,no
PAFAH1B3,-0.112141646,0.913718543,1,0.029201102,0.031326481,PAFAH1B3
LRRC16B,-0.129629984,0.913718543,1,0.003856749,0.005873715,no
RPA3,-0.121787168,0.913718543,1,0.043526171,0.045521292,RPA3
PLD2,-0.956134617,0.913672602,1,0.003856749,0.005873715,PLD2
FBXO6_3,0.204779714,0.913626661,1,0.088705234,0.092021537,no
SHCBP1L,-0.811023057,0.913580721,1,0.003856749,0.005873715,SHCBP1L
SNX5,0.102945194,0.91316727,1,0.290909091,0.309838473,SNX5
ENSVKKG00000007969,0.049291253,0.912570105,1,0.045179063,0.047479197,no
UCK2,-0.168793112,0.912351923,1,0.016528926,0.018600098,UCK2
ENSVKKG00000013223,0.321290076,0.912191161,1,0.039669421,0.042094958,no
RANBP9,0.161556721,0.912179678,1,0.116804408,0.121390113,RANBP9
CTCF,0.099675417,0.912156712,1,0.327823691,0.343612335,CTCF
ENSVKKG00000017148,0.310150772,0.912110781,1,0.02369146,0.025942242,no
FSTL1,-0.035720497,0.911674451,1,0.087603306,0.090553108,FSTL1
VPS9D1,-0.006116758,0.911582595,1,0.003305785,0.005384239,VPS9D1
S1PR1,-0.652742624,0.911398887,1,0.003305785,0.005384239,S1PR1
UBL7,0.054561775,0.911375924,1,0.003305785,0.005384239,UBL7
STAT4,-0.532967627,0.911341479,1,0.007713499,0.009789525,STAT4
FHAD1_2,-0.938730896,0.911307035,1,0.003305785,0.005384239,no
KCTD12_1,0.046792991,0.911261109,1,0.003305785,0.005384239,no
ENSVKKG00000008117,-0.340735167,0.911192221,1,0.003305785,0.005384239,no
FOXRED2,-0.692047417,0.911146297,1,0.003305785,0.005384239,FOXRED2
CDC45,-0.613025784,0.911100372,1,0.003305785,0.005384239,CDC45
ACYP2,-0.061096869,0.910974081,1,0.007713499,0.009789525,ACYP2
METTL23,0.13038528,0.910847792,1,0.051790634,0.054331865,METTL23
GMPR2,0.273109466,0.910687064,1,0.040220386,0.042584435,GMPR2
ZCCHC9,0.117504865,0.910423019,1,0.201101928,0.209006363,ZCCHC9
RRM2B,0.333957881,0.909734252,1,0.023140496,0.025452766,RRM2B
RPS16,-0.041538436,0.909229199,1,0.903030303,0.917278512,RPS16
GCH1_1,-0.147566378,0.909034075,1,0.007162534,0.009300049,no
SETMAR,-0.186106056,0.90901112,1,0.011570248,0.013705335,SETMAR
CENPP,-0.016637269,0.908965209,1,0.002754821,0.004894763,CENPP
VNN1_1,-0.114912421,0.908827479,1,0.007162534,0.009300049,no
RNPEPL1,0.029498531,0.908827479,1,0.419834711,0.434165443,RNPEPL1
RUNDC1,0.104603149,0.90878157,1,0.077134986,0.07978463,RUNDC1
MFSD5,-0.191061243,0.908735661,1,0.011570248,0.013705335,MFSD5
ZNF831,-0.00686751,0.908735661,1,0.019834711,0.022026432,ZNF831
CUEDC1,-0.611083627,0.908712706,1,0.007162534,0.009300049,CUEDC1
BRCA2,-0.067903295,0.908712706,1,0.002754821,0.004894763,BRCA2
OSBPL7,-1.014653325,0.908643843,1,0.002754821,0.004894763,OSBPL7
RNF39_7,-0.52257812,0.908597935,1,0.002754821,0.004894763,no
THEMIS_2,-1.226891994,0.908529073,1,0.002754821,0.004894763,no
ARID2,0.23148869,0.90826511,1,0.153719008,0.16103769,ARID2
IGSF1_2,0.088179059,0.907920825,1,0.211570248,0.22124327,no
GEK,-0.028376278,0.907794592,1,0.019834711,0.022026432,no
ENSVKKG00000001801,0.240623489,0.907725738,1,0.104683196,0.109642682,no
FIGNL1,-0.081636719,0.90714051,1,0.015426997,0.017621145,FIGNL1
LRCH4,0.429217011,0.906956919,1,0.00661157,0.008810573,LRCH4
RBL1,0.0013394,0.906865126,1,0.00661157,0.008810573,RBL1
GALNT10,0.19725211,0.90657828,1,0.026446281,0.028879099,GALNT10
KIAA0753,-0.270546854,0.906520912,1,0.00661157,0.008810573,KIAA0753
ACKR4,-0.211971,0.906497965,1,0.00661157,0.008810573,ACKR4
RNF144A,-0.061994996,0.906325865,1,0.002203857,0.004405286,RNF144A
IARS2,0.093241736,0.906314392,1,0.170247934,0.17670093,IARS2
CDKL3,-0.064501509,0.906188188,1,0.002203857,0.004405286,CDKL3
AGAP2,-0.494458079,0.906096405,1,0.002203857,0.004405286,AGAP2
TP53BP2,-0.609414577,0.906027569,1,0.002203857,0.004405286,TP53BP2
INPP5K,-0.161433503,0.906004623,1,0.019283747,0.021536955,INPP5K
GPATCH2L,0.189599916,0.905970206,1,0.045179063,0.047968674,GPATCH2L
PLEKHA1,0.060025122,0.90594726,1,0.038567493,0.041116006,PLEKHA1
ENSVKKG00000012400,-0.633694172,0.905889898,1,0.002203857,0.004405286,no
SMC1B,-1.235904932,0.905866953,1,0.002203857,0.004405286,SMC1B
PRKAG2_1,-0.803456724,0.905821064,1,0.002203857,0.004405286,no
ARMC1,0.21454291,0.905821064,1,0.123966942,0.130200685,ARMC1
FKBP8,-1.706777215,0.905775175,1,0.002203857,0.004405286,FKBP8
EGR1,0.196832612,0.905740758,1,0.115702479,0.119432208,EGR1
ENSVKKG00000003003,-1.773751616,0.905729286,1,0.002203857,0.004405286,no
HLA-DPB1_4,-0.673333108,0.905671925,1,0.00661157,0.008810573,no
ST5,0.047559399,0.905660453,1,0.014876033,0.017131669,no
TAF11,0.072929159,0.905236001,1,0.182369146,0.189916789,no
RECK,0.190889478,0.90522453,1,0.018732782,0.021047479,RECK
PARPBP,0.145434663,0.905178645,1,0.01046832,0.012726383,PARPBP
RAD51D,-0.087098569,0.905178645,1,0.028099174,0.030347528,RAD51D
PCSK7,0.21500206,0.905086876,1,0.049035813,0.051884484,PCSK7
ENSVKKG00000006525,-0.075612456,0.904375708,1,0.01046832,0.012726383,no
NUDT6,0.060389783,0.904352769,1,0.01046832,0.012726383,NUDT6
MTHFD1L,-0.355245471,0.904169254,1,0.006060606,0.008321096,MTHFD1L
CCNK,0.14072898,0.904111907,1,0.190633609,0.197748409,CCNK
USP22,0.070732288,0.903836648,1,0.198347107,0.207537934,USP22
SMAD2,-0.057978254,0.903561401,1,0.048484848,0.050905531,SMAD2
ENSVKKG00000005004,-0.823471606,0.903504059,1,0.001652893,0.00391581,no
CEL,0.270081818,0.90343525,1,0.025344353,0.027900147,CEL
CAMK2B,-0.425046563,0.903412313,1,0.01046832,0.012726383,CAMK2B
TOX,-1.028672338,0.903389377,1,0.001652893,0.00391581,TOX
PLA2G2F,-0.929689229,0.903389377,1,0.001652893,0.00391581,PLA2G2F
TRAV18_6,-1.223580241,0.903366441,1,0.001652893,0.00391581,no
LRRTM2,-1.507407904,0.903366441,1,0.001652893,0.00391581,LRRTM2
MET,-0.898538351,0.903343505,1,0.001652893,0.00391581,MET
DGKK,-0.925455332,0.903343505,1,0.001652893,0.00391581,DGKK
STXBP4,0.109852903,0.903251761,1,0.009917355,0.012236907,STXBP4
TMEM194B,-1.749561071,0.903182955,1,0.001652893,0.00391581,no
TMEM263,-2.115734339,0.903160019,1,0.001652893,0.00391581,TMEM263
HOOK1,0.003924415,0.9028848,1,0.009917355,0.012236907,HOOK1
APBB1,-0.306305677,0.902861866,1,0.006060606,0.008321096,APBB1
SLC31A2,-0.093635231,0.9022656,1,0.057300275,0.059716104,SLC31A2
CASS4,0.163091943,0.902219736,1,0.033057851,0.035731767,CASS4
PGAP1,0.059766863,0.902196804,1,0.022589532,0.024963289,PGAP1
CPEB3,-0.12140023,0.902173872,1,0.009917355,0.012236907,CPEB3
ENSVKKG00000007505,0.262340903,0.902139474,1,0.014325069,0.016642193,no
PCGF5,0.169025674,0.902128009,1,0.025895317,0.028389623,PCGF5
ENSVKKG00000006195,0.797833979,0.902093611,1,0.005509642,0.00783162,no
POC1A,0.092550464,0.901875764,1,0.076584022,0.07978463,POC1A
ELMO3,0.128384784,0.901738181,1,0.310743802,0.331864905,ELMO3
GIT2,0.284289181,0.90164646,1,0.155371901,0.164464023,GIT2
SDHD,-0.104715474,0.901394235,1,0.049035813,0.051395007,no
FAM220A,0.226115316,0.901233733,1,0.017630854,0.020068527,FAM220A
ATP7B,-0.452005357,0.900981524,1,0.009917355,0.012236907,ATP7B
SOST,-1.248001814,0.900821033,1,0.001101928,0.003426334,SOST
CPQ,-1.035563231,0.900798106,1,0.001101928,0.003426334,CPQ
TMEM164,-0.709452093,0.900775179,1,0.001101928,0.003426334,TMEM164
POU2F2_2,-1.247990727,0.900775179,1,0.001101928,0.003426334,no
ENSVKKG00000005101,-1.216355681,0.900752252,1,0.001101928,0.003426334,no
XXYLT1,-1.485393882,0.900752252,1,0.001101928,0.003426334,XXYLT1
TSPAN6,-1.954326868,0.900729325,1,0.001101928,0.003426334,TSPAN6
HLA-DPB1_1,-1.743901014,0.900706398,1,0.001101928,0.003426334,no
SMAD3,-1.379109502,0.900706398,1,0.001101928,0.003426334,SMAD3
CENPN,-1.191436648,0.900706398,1,0.001101928,0.003426334,CENPN
ADD2,-2.011576414,0.900660545,1,0.001101928,0.003426334,ADD2
BZRAP1_1,-2.042342186,0.900637619,1,0.001101928,0.003426334,no
LRIG3,-2.008993149,0.900614693,1,0.001101928,0.003426334,LRIG3
POC1B,-0.41577971,0.900465673,1,0.005509642,0.00783162,POC1B
CDC14A,0.191247702,0.900396896,1,0.021487603,0.023984337,CDC14A
AIP,0.176052511,0.900385434,1,0.017630854,0.020068527,AIP
LRRC45,-0.928444684,0.900305195,1,0.005509642,0.00783162,LRRC45
CLCN6,0.101761192,0.900121796,1,0.021487603,0.023984337,CLCN6
GOLGA2,0.229218766,0.899984251,1,0.111294766,0.11649535,GOLGA2
ENDOG,-0.125966311,0.899766476,1,0.031404959,0.033773862,ENDOG
NR4A2,0.518268168,0.898987135,1,0.004958678,0.007342144,NR4A2
CHAF1B,0.105827391,0.898964214,1,0.004958678,0.007342144,CHAF1B
GRK5_1,-0.158965871,0.898849614,1,0.004958678,0.007342144,no
STK24,0.054738082,0.898712096,1,0.109641873,0.113558492,STK24
FBP2,-0.531347692,0.898689177,1,0.004958678,0.007342144,FBP2
BRD8,0.069933444,0.898677717,1,0.095867769,0.099363681,no
FTO,-0.107191019,0.898184973,1,0.004958678,0.007342144,FTO
CBY1,0.105014667,0.898162056,1,0.025344353,0.027900147,CBY1
CHST10,-1.627044201,0.898139139,1,0.000550964,0.002936858,CHST10
FAM167A_2,-2.170911312,0.898139139,1,0.000550964,0.002936858,no
ENSVKKG00000016538,-1.814415097,0.898139139,1,0.000550964,0.002936858,no
SNX7,-2.607552052,0.898116222,1,0.000550964,0.002936858,SNX7
MIER2,-2.058655739,0.898116222,1,0.000550964,0.002936858,MIER2
ZBTB47_2,-2.05941081,0.898116222,1,0.000550964,0.002936858,no
TDRD6,-2.882782221,0.898093305,1,0.000550964,0.002936858,TDRD6
KCNJ13,-2.686691523,0.898070387,1,0.000550964,0.002936858,KCNJ13
SUGCT,-3.104596615,0.898047471,1,0.000550964,0.002936858,SUGCT
ENSVKKG00000010424,-2.586810827,0.898047471,1,0.000550964,0.002936858,no
LAMC1,-3.622056246,0.898047471,1,0.000550964,0.002936858,LAMC1
PALD1,-2.429105997,0.898047471,1,0.000550964,0.002936858,PALD1
ENSVKKG00000008658,-2.677393198,0.898047471,1,0.000550964,0.002936858,no
MIS12,-2.641198158,0.898047471,1,0.000550964,0.002936858,MIS12
BTBD3,-2.946080923,0.898047471,1,0.000550964,0.002936858,BTBD3
SYNJ2BP,0.362706512,0.898013095,1,0.034710744,0.037689672,SYNJ2BP
TTC26,-3.323528767,0.898001637,1,0.000550964,0.002936858,TTC26
ALKBH8,-0.073109172,0.897955804,1,0.017630854,0.020068527,ALKBH8
IGF2BP2,0.049387611,0.897382916,1,0.008815427,0.011257954,IGF2BP2
ENSVKKG00000002234,0.096704751,0.897268345,1,0.01707989,0.01957905,no
RHOF,-0.700828135,0.897222517,1,0.009366391,0.01174743,RHOF
CCNY,0.168541342,0.89672989,1,0.01322314,0.01566324,CCNY
PARP6_2,-0.146106064,0.89640913,1,0.004407713,0.006852668,no
SOCS7,-0.451257825,0.895973841,1,0.004407713,0.006852668,SOCS7
DHCR7,-0.11175701,0.895905114,1,0.004407713,0.006852668,DHCR7
ZNF576,-0.126157731,0.895744754,1,0.004407713,0.006852668,ZNF576
DALRD3,-0.429010898,0.8957333,1,0.008815427,0.011257954,DALRD3
SSNA1_1,-0.563147128,0.895721846,1,0.004407713,0.006852668,no
SLC39A11,0.069251873,0.895664576,1,0.041873278,0.04454234,SLC39A11
SEMA4F,-0.563039482,0.895653122,1,0.004407713,0.006852668,SEMA4F
TJP1,-21.19589615,0.895458408,1,0,0.002447381,TJP1
ENSVKKG00000013649,-20.93029976,0.895458408,1,0,0.002447381,no
CWH43,-20.8748703,0.895458408,1,0,0.002447381,CWH43
ENSVKKG00000005364,-21.05427933,0.895458408,1,0,0.002447381,no
SESN1_2,-20.45974541,0.895458408,1,0,0.002447381,no
FKBP10,-20.04720116,0.895458408,1,0,0.002447381,FKBP10
ENSVKKG00000010957,-0.289727956,0.895389687,1,0.008815427,0.011257954,no
MYO19,-1.016757131,0.895217887,1,0.004407713,0.006852668,MYO19
STAT5B,0.249582916,0.895023187,1,0.046831956,0.049926579,STAT5B
HEXDC,-0.158905417,0.894954471,1,0.012672176,0.015173764,no
APBA3,-0.073942982,0.894679615,1,0.008264463,0.010768478,APBA3
HEATR6,0.077514976,0.894576547,1,0.069972452,0.073421439,HEATR6
ENSVKKG00000008861,0.202130944,0.89447348,1,0.032506887,0.035242291,no
ING5,0.182177499,0.894416222,1,0.191735537,0.202153696,ING5
ENSVKKG00000011668,-0.031895269,0.89440477,1,0.008264463,0.010768478,no
ENSVKKG00000000873,-0.220134854,0.894107037,1,0.01707989,0.01957905,no
LAMTOR3,0.015199691,0.893774967,1,0.528374656,0.550171317,LAMTOR3
PYDC1_2,-0.188599035,0.893511615,1,0.003856749,0.006363191,no
RBBP6_2,-0.030184699,0.893488715,1,0.025895317,0.028389623,no
AGO,0.141594425,0.893420017,1,0.173002755,0.182085169,no
TXLNA,0.206303388,0.893362769,1,0.158677686,0.167890357,TXLNA
ENSVKKG00000006387,-0.04850141,0.893282622,1,0.038016529,0.04062653,no
SPHK2_2,-0.078381084,0.893282622,1,0.003856749,0.006363191,no
NME5,-0.538891137,0.893236825,1,0.003856749,0.006363191,NME5
ZNF598,0.188705355,0.893213926,1,0.127272727,0.134116495,ZNF598
ATP13A2_1,-0.556411922,0.893145231,1,0.003856749,0.006363191,no
TMEM143,-0.581647396,0.893122333,1,0.003856749,0.006363191,TMEM143
NRG1,-0.154989243,0.893099435,1,0.003856749,0.006363191,NRG1
USP54_1,-0.409822404,0.892962048,1,0.003856749,0.006363191,no
LIG1,0.011440021,0.892870458,1,0.012672176,0.015173764,LIG1
CCDC114,-0.594516516,0.892870458,1,0.008264463,0.010768478,no
RNF39_3,-0.996765554,0.892847561,1,0.003856749,0.006363191,no
CYB5R4,0.112752251,0.892790319,1,0.020936639,0.02349486,CYB5R4
MACF1_2,-0.976068974,0.89277887,1,0.003856749,0.006363191,no
GALNS,-0.007535764,0.892298056,1,0.016528926,0.019089574,GALNS
TRIM44,0.199061424,0.892206477,1,0.059504132,0.062652961,no
SLC39A4,-0.950786293,0.892137794,1,0.008264463,0.010768478,SLC39A4
RNF151,0.129976317,0.891817282,1,0.02369146,0.026431718,RNF151
IKZF4,0.174324125,0.891794389,1,0.05785124,0.061184533,IKZF4
TET3,0.070395708,0.891519679,1,0.007713499,0.010279001,TET3
EFHC2,0.148206949,0.891325102,1,0.012121212,0.014684288,EFHC2
ENSVKKG00000017473,-0.199371889,0.89110764,1,0.007713499,0.010279001,no
CXORF38,-0.306590438,0.89110764,1,0.007713499,0.010279001,no
ASRGL1,-0.193898335,0.890913076,1,0.003305785,0.005873715,ASRGL1
PRKCB,-0.066954821,0.89079863,1,0.003305785,0.005873715,PRKCB
SNX19_2,-0.264024258,0.890787185,1,0.007713499,0.010279001,no
TIMM22,0.030466292,0.890775741,1,0.133333333,0.139500734,TIMM22
MIPOL1,-0.252013445,0.890729963,1,0.003305785,0.005873715,MIPOL1
ENSVKKG00000012602,-0.007642962,0.89061552,1,0.079889807,0.083210964,no
KLF15_1,-0.763349533,0.890546856,1,0.003305785,0.005873715,no
SH2B2,-0.540902019,0.890432416,1,0.003305785,0.005873715,SH2B2
DHX58,-0.81151849,0.890386641,1,0.003305785,0.005873715,DHX58
ENSVKKG00000012487,-0.10111481,0.89035231,1,0.007713499,0.010279001,no
OXSM,-0.024018819,0.890306536,1,0.015977961,0.018600098,OXSM
SERPINI1,-0.424585938,0.889722945,1,0.012121212,0.014684288,SERPINI1
GNB5,-0.07190688,0.889551312,1,0.007162534,0.009789525,GNB5
ATF7,0.240333587,0.889345359,1,0.063911846,0.067547724,ATF7
CLHC1,0.253929585,0.88927671,1,0.007162534,0.009789525,CLHC1
PARP4_1,0.168243334,0.88909365,1,0.087603306,0.092021537,no
UBE4B,0.181629896,0.88897924,1,0.05399449,0.057268722,UBE4B
FAM63B,-0.366424054,0.888933476,1,0.007162534,0.009789525,no
PDCD4,0.086682975,0.888853391,1,0.019834711,0.022515908,PDCD4
ZNF18_3,0.209031537,0.888727546,1,0.041322314,0.04454234,no
SFXN3,0.062057123,0.888544503,1,0.007162534,0.009789525,SFXN3
PUS10,0.179565698,0.888338587,1,0.046831956,0.049926579,PUS10
ANK1,0.577023804,0.88826995,1,0.002754821,0.005384239,ANK1
RPP25L,0.144590661,0.888029727,1,0.035812672,0.038668625,RPP25L
NAA16,0.143851653,0.888029727,1,0.249035813,0.263338228,NAA16
PES1,0.312336415,0.888018288,1,0.072727273,0.076847773,PES1
LEKR1_1,-0.547756195,0.8879039,1,0.002754821,0.005384239,no
ARHGEF3,-0.892621577,0.887881023,1,0.002754821,0.005384239,ARHGEF3
SYNPO,-0.856654406,0.887858145,1,0.002754821,0.005384239,SYNPO
ALDH1A2,-0.818079054,0.887835268,1,0.002754821,0.005384239,ALDH1A2
OAS3,-0.674112201,0.887812391,1,0.002754821,0.005384239,OAS3
ENSVKKG00000002298,-0.939078987,0.887812391,1,0.002754821,0.005384239,no
SCUBE2,-1.030887723,0.887766637,1,0.002754821,0.005384239,SCUBE2
IFT122_1,0.211902052,0.887663692,1,0.011019284,0.013705335,no
KDELC1,0.294273108,0.887514998,1,0.022589532,0.025452766,no
GHITM,-0.016850565,0.88730912,1,0.116253444,0.120900636,GHITM
KIAA0355,0.236055911,0.886920259,1,0.205509642,0.218306412,no
TYW5,0.083616719,0.886714403,1,0.056749311,0.06020558,TYW5
FXR1,0.079344817,0.88635989,1,0.277134986,0.290748899,FXR1
ENSVKKG00000014966,0.060498118,0.88616549,1,0.014876033,0.017621145,no
FBXO48,0.079575673,0.88605114,1,0.019283747,0.022026432,FBXO48
RPS25,-0.001246833,0.885913923,1,0.89476584,0.89525208,RPS25
ERO1LB,0.090759359,0.885502293,1,0.080991736,0.084679393,no
TM6SF1,-0.652579606,0.885490859,1,0.002203857,0.004894763,TM6SF1
RHBDF1,0.038084377,0.885376523,1,0.050688705,0.053842389,RHBDF1
ASPM,-0.234676614,0.885307923,1,0.002203857,0.004894763,ASPM
ANKRD16,-1.236505985,0.885285056,1,0.002203857,0.004894763,ANKRD16
PPP1R7,0.079553075,0.88526219,1,0.303581267,0.321585903,PPP1R7
NLRP12_3,-0.50305444,0.885239324,1,0.002203857,0.004894763,no
AGAP3_2,-0.792292237,0.885216457,1,0.002203857,0.004894763,no
RFXAP,-0.140421912,0.885090694,1,0.00661157,0.009300049,no
LMO4,0.26372242,0.884976367,1,0.096969697,0.101321586,LMO4
VHL,-1.943999529,0.884942069,1,0.002203857,0.004894763,VHL
LRP4,0.01314021,0.88480488,1,0.044077135,0.046989721,LRP4
POMGNT1,-0.600027502,0.884621966,1,0.011019284,0.013705335,POMGNT1
DFFA,0.10676302,0.884381902,1,0.014876033,0.017621145,DFFA
EML2,-1.118276477,0.884313314,1,0.00661157,0.009300049,EML2
ATG16L2,0.022958608,0.884290451,1,0.019283747,0.022026432,ATG16L2
TNFRSF11A,-0.074486032,0.884210434,1,0.018732782,0.021536955,TNFRSF11A
CRK_2,0.0939252,0.884199003,1,0.31184573,0.330396476,no
ZG16_3,-1.020016432,0.884199003,1,0.00661157,0.009300049,no
GTPBP2,-0.182910874,0.884107555,1,0.024242424,0.026921194,GTPBP2
NDRG2,-0.458839864,0.883958957,1,0.011019284,0.013705335,NDRG2
CKM,-0.190686524,0.883696062,1,0.006060606,0.008810573,CKM
TRAP1,0.132142052,0.883627483,1,0.268319559,0.284875184,TRAP1
LIMD2,-0.525897741,0.883536045,1,0.014876033,0.017621145,LIMD2
PBX1,0.02057361,0.883216026,1,0.006060606,0.008810573,PBX1
NUDT12,-0.266432375,0.883147453,1,0.006060606,0.008810573,NUDT12
SPATA5,-0.177581474,0.88293031,1,0.023140496,0.025942242,SPATA5
C16ORF70,-0.385510683,0.882896025,1,0.01046832,0.013215859,no
PEBP1,-0.697307706,0.882781744,1,0.001652893,0.004405286,PEBP1
IL1R1,-0.110681601,0.882621755,1,0.006060606,0.008810573,IL1R1
NCKAP5L,-0.590475917,0.882598899,1,0.001652893,0.004405286,NCKAP5L
HLA-DRB1_3,-1.381895542,0.882576044,1,0.001652893,0.004405286,no
HS6ST2,-1.642299294,0.882553189,1,0.001652893,0.004405286,HS6ST2
ENSVKKG00000011906,-1.562315583,0.882553189,1,0.001652893,0.004405286,no
SLC5A6,-0.290717781,0.882530334,1,0.01046832,0.013215859,SLC5A6
KIF1A,-1.65283072,0.882507479,1,0.001652893,0.004405286,KIF1A
DTWD2,-1.287511945,0.882438915,1,0.001652893,0.004405286,DTWD2
ENSVKKG00000014117,0.370521337,0.882187522,1,0.062258953,0.066079295,no
HEATR2,-0.152440324,0.882130388,1,0.009917355,0.012726383,no
RIBC2,-0.117927007,0.881079245,1,0.009917355,0.012726383,RIBC2
ST14_2,-0.056694865,0.880862187,1,0.005509642,0.008321096,no
JADE1,-0.54447937,0.880816492,1,0.005509642,0.008321096,JADE1
HDDC2,0.115476519,0.880679408,1,0.123966942,0.129711209,HDDC2
SPAG1_1,-0.680836678,0.880519482,1,0.005509642,0.008321096,no
GALT,-0.140884578,0.880279602,1,0.009917355,0.012726383,GALT
SLC6A8_1,-0.679545283,0.880131111,1,0.005509642,0.008321096,no
KAT8,0.065196581,0.880131111,1,0.23415978,0.243759178,KAT8
PAICS,-0.705620587,0.880039733,1,0.005509642,0.008321096,PAICS
IFITM10,-1.51985383,0.880005467,1,0.001101928,0.00391581,IFITM10
DQX1_1,-1.660342693,0.879936936,1,0.001101928,0.00391581,no
INADL,-2.200529814,0.879936936,1,0.001101928,0.00391581,no
CNST,0.170349255,0.879891248,1,0.127272727,0.133627019,CNST
ENSVKKG00000016672,-2.313635588,0.879868405,1,0.001101928,0.00391581,no
P2RY1,-2.001453876,0.879868405,1,0.001101928,0.00391581,P2RY1
ASPHD2_1,-2.170786619,0.879822718,1,0.001101928,0.00391581,no
ARSA,-2.437215805,0.879777032,1,0.001101928,0.00391581,ARSA
SSBP1,0.091273166,0.879765611,1,0.287052342,0.304454234,SSBP1
CHTF8,-0.188696802,0.879148888,1,0.032506887,0.035242291,CHTF8
RBM19,0.117162697,0.879137468,1,0.041873278,0.045031816,RBM19
CAMK2G,0.171872333,0.879080367,1,0.044077135,0.047479197,CAMK2G
USF2,0.132173926,0.87892049,1,0.13553719,0.141948116,USF2
ENSVKKG00000002006,-0.220324188,0.878577913,1,0.009366391,0.012236907,no
CLDN4_1,-0.210447758,0.878463726,1,0.009366391,0.012236907,no
DHX57,0.135269418,0.878201105,1,0.096418733,0.10083211,DHX57
PLCE1,0.621541321,0.878189687,1,0.004958678,0.00783162,PLCE1
EPCAM,-0.158753499,0.878052672,1,0.004958678,0.00783162,EPCAM
ZNF335,-0.187056333,0.877995584,1,0.044628099,0.047479197,ZNF335
CDC7,-0.406688064,0.877961332,1,0.004958678,0.00783162,CDC7
ENSVKKG00000013886,-0.394589424,0.877869992,1,0.004958678,0.00783162,no
AQP9,-0.409016669,0.877778655,1,0.013774105,0.016642193,AQP9
ARFIP1,0.162599459,0.877675902,1,0.139944904,0.147332354,no
ENSVKKG00000007965,-0.568253696,0.877641652,1,0.004958678,0.00783162,no
AP3M2_1,-0.220634073,0.877504652,1,0.004958678,0.00783162,no
FAM120B,-0.08434473,0.877413321,1,0.021487603,0.024473813,FAM120B
KIAA1598,-2.377234936,0.877390489,1,0.000550964,0.003426334,no
ARL9,-1.612340331,0.877390489,1,0.000550964,0.003426334,ARL9
ENSVKKG00000009301,-1.918527365,0.877390489,1,0.000550964,0.003426334,no
ST6GALNAC5,-1.864712715,0.877367656,1,0.000550964,0.003426334,ST6GALNAC5
B3GNT8,-2.122185946,0.877367656,1,0.000550964,0.003426334,B3GNT8
VWA1,-2.461500645,0.877367656,1,0.000550964,0.003426334,no
LRRC16A,-2.058213234,0.877367656,1,0.000550964,0.003426334,no
ENSVKKG00000005365,-2.312772036,0.877367656,1,0.000550964,0.003426334,no
GNA14_2,-2.590531111,0.877344824,1,0.000550964,0.003426334,no
CNKSR1,-2.680904627,0.877344824,1,0.000550964,0.003426334,CNKSR1
