lps_names,lps_logfoldchanges,lps_pvals,lps_pvals_adj,lps_pts,UNST_pts,1to1_bat_dragon
MRPL32,0.647155762,2.5646e-06,4.66499e-05,0.343801653,0.280469897,MRPL32
IFRD1,0.28169927,2.64587e-06,4.79423e-05,0.727823691,0.690161527,IFRD1
UTP15,0.721483529,2.73057e-06,4.94293e-05,0.265564738,0.188937837,UTP15
HSP90AB1,0.199781522,2.79071e-06,5.03723e-05,0.868870523,0.849241312,HSP90AB1
PLXNA1,0.357384086,2.89187e-06,5.20481e-05,0.546556474,0.504650024,PLXNA1
UTP18,0.798494816,2.90681e-06,5.22669e-05,0.265564738,0.191874694,UTP18
RCAN3,1.848561406,3.29515e-06,5.8799e-05,0.136639118,0.05237396,RCAN3
ENTPD7,0.826109827,3.31534e-06,5.91031e-05,0.252892562,0.176211454,ENTPD7
SPATA13,0.864240408,3.55736e-06,6.31776e-05,0.295867769,0.2329907,SPATA13
DESI1,0.650640965,3.57058e-06,6.33525e-05,0.327823691,0.262359276,DESI1
PA2G4,0.51886642,3.71216e-06,6.56783e-05,0.426446281,0.380323054,PA2G4
PFKFB3,1.74380064,3.72125e-06,6.57771e-05,0.140495868,0.05628977,PFKFB3
METAP2,0.36598441,3.85454e-06,6.80051e-05,0.533333333,0.499265786,METAP2
VCP,0.26560232,3.89617e-06,6.86751e-05,0.754269972,0.719530103,VCP
PDCD11,0.862466514,4.08265e-06,7.16928e-05,0.265564738,0.19627998,PDCD11
NACC2,1.45275116,4.24451e-06,7.44654e-05,0.165289256,0.083700441,NACC2
ZRANB2,0.587359846,4.61298e-06,8.05534e-05,0.361983471,0.303475281,ZRANB2
HSPH1,0.448220402,4.79127e-06,8.34339e-05,0.522865014,0.501223691,HSPH1
LARP4,0.639242113,5.87664e-06,0.000100653,0.346556474,0.289769946,LARP4
MDN1,0.730779886,5.99703e-06,0.000102622,0.334986226,0.274106706,MDN1
HSPA5,0.255871892,6.25392e-06,0.000106726,0.842424242,0.838472834,HSPA5
SUB1,0.132616773,6.38911e-06,0.000108934,0.870523416,0.871267744,SUB1
SF3B3,0.498996347,6.4263e-06,0.00010927,0.43415978,0.387665198,SF3B3
LRP10,0.795300126,6.59423e-06,0.000111774,0.197796143,0.115026921,LRP10
IPO7,0.4644427,6.59738e-06,0.000111774,0.449035813,0.407244249,IPO7
SLC12A4,0.425748557,6.78574e-06,0.000114346,0.479338843,0.435144395,SLC12A4
CCT8,0.418333679,6.85962e-06,0.000115488,0.503030303,0.477239354,CCT8
MITD1,0.732182503,7.65338e-06,0.000128276,0.257300275,0.183553598,MITD1
NEDD4L,0.929321527,7.73889e-06,0.000129594,0.23030303,0.15712188,NEDD4L
RRP15,0.811545253,8.00038e-06,0.000133615,0.250688705,0.177679883,RRP15
NOLC1,0.564026177,8.0226e-06,0.000133867,0.361983471,0.309348997,NOLC1
DUSP7,0.338761955,8.25357e-06,0.000137477,0.669972452,0.642192854,DUSP7
TMEM254,1.15326786,8.50006e-06,0.000141206,0.169146006,0.090063632,TMEM254
TXNL1,0.374721736,9.13209e-06,0.000150772,0.525068871,0.499755262,TXNL1
MAMLD1,1.129690886,9.42887e-06,0.000155188,0.187327824,0.110132159,MAMLD1
SLC25A38,1.219561338,9.91061e-06,0.000162766,0.174655647,0.096426823,SLC25A38
ABCC5,0.402684391,1.00201e-05,0.000164277,0.583471074,0.542339697,ABCC5
HS2ST1,1.047355056,1.01246e-05,0.000165845,0.201652893,0.127753304,HS2ST1
EIF3D,0.327554733,1.0239e-05,0.000167574,0.572451791,0.547234459,EIF3D
ANXA11,0.493440211,1.06104e-05,0.0001735,0.4,0.347038669,ANXA11
AGO2,0.563152552,1.07e-05,0.000174661,0.336088154,0.271169848,AGO2
PPTC7,0.841553688,1.07602e-05,0.000175491,0.235812672,0.16103769,PPTC7
MYC,1.099023223,1.12084e-05,0.000182471,0.186225895,0.109642682,MYC
EIF3E,0.227157041,1.12173e-05,0.000182471,0.717906336,0.708761625,EIF3E
IL18RAP,5.444420815,1.18361e-05,0.000192038,0.084848485,0.003426334,IL18RAP
ACAA2,0.553908467,1.21669e-05,0.000197063,0.337741047,0.27361723,ACAA2
NOP2,0.779802203,1.35543e-05,0.000218968,0.254545455,0.186979931,NOP2
SHISA5,0.253015637,1.39187e-05,0.000224469,0.7184573,0.719530103,SHISA5
MAP7D3,0.336694926,1.40812e-05,0.0002267,0.592837466,0.575134606,MAP7D3
CD83,1.889019132,1.58856e-05,0.00025336,0.116253444,0.03671072,CD83
LUC7L,0.464616567,1.63299e-05,0.000260225,0.489256198,0.452765541,LUC7L
SNRPF,0.44399482,1.65148e-05,0.000262725,0.429201102,0.383749388,SNRPF
ARRDC4,1.325034022,1.6874e-05,0.000267533,0.158126722,0.081253059,ARRDC4
MPP5,0.784688532,1.69215e-05,0.00026806,0.24738292,0.17670093,MPP5
SPTY2D1,0.466720849,1.80263e-05,0.000285079,0.429201102,0.385217817,SPTY2D1
ACP1,0.30526337,1.86933e-05,0.000294635,0.55922865,0.544297602,ACP1
UBAP1,0.327146918,1.91422e-05,0.000300953,0.576859504,0.548702888,UBAP1
CCNL1,0.483844459,1.91933e-05,0.000301251,0.412672176,0.358296623,CCNL1
SLC52A2,0.648841262,1.9212e-05,0.000301293,0.329476584,0.270680372,SLC52A2
RAPGEF1,0.65169239,2.07669e-05,0.000323435,0.338292011,0.283896231,RAPGEF1
KPNA4,0.352456719,2.1841e-05,0.000338843,0.555922865,0.531571219,KPNA4
POLR2J,0.418016225,2.22193e-05,0.000344142,0.454545455,0.416054821,POLR2J
RPL34,0.107916296,2.28955e-05,0.000353741,0.891460055,0.905041605,RPL34
SETD2,0.396438986,2.29561e-05,0.000354384,0.537190083,0.505628977,SETD2
SLC25A23,0.738916516,2.37558e-05,0.000366429,0.27107438,0.207537934,SLC25A23
CSNK1G3,0.465249956,2.4874e-05,0.000382734,0.373002755,0.311306902,CSNK1G3
TBC1D1,0.398358375,2.4962e-05,0.000383458,0.495867769,0.449828683,TBC1D1
ZRANB1,0.712227643,2.52535e-05,0.000387302,0.316253444,0.261869799,ZRANB1
CLK1,0.332268417,2.60239e-05,0.000397818,0.629201102,0.621634851,CLK1
UGP2,0.201065138,2.69628e-05,0.000411166,0.776859504,0.779246207,UGP2
ESF1,0.443033814,2.87872e-05,0.000437211,0.471625344,0.432697014,ESF1
CHD1,0.499396801,2.88772e-05,0.000438224,0.437465565,0.390602056,CHD1
ATXN2L,0.747248888,2.92436e-05,0.000442382,0.229752066,0.158590308,ATXN2L
MED13,0.44259581,3.03465e-05,0.000457929,0.460055096,0.418991679,MED13
NPEPPS,0.518762708,3.08694e-05,0.000465447,0.32892562,0.261869799,NPEPPS
VBP1,0.560371578,3.20365e-05,0.000482268,0.310192837,0.247185512,VBP1
THOC2,0.312190205,3.43063e-05,0.000516024,0.650688705,0.63876652,THOC2
EIF4A1,0.144774348,3.50108e-05,0.000524938,0.836363636,0.836025453,EIF4A1
PTP4A2,0.210777014,3.5199e-05,0.000527339,0.725068871,0.709740578,PTP4A2
TFG,0.352583915,3.84823e-05,0.000571963,0.530578512,0.498776309,TFG
BAZ1B,0.350876242,3.86493e-05,0.000573991,0.58292011,0.546255507,BAZ1B
CLDN5,0.551844478,3.8822e-05,0.00057519,0.28815427,0.213901126,CLDN5
FBXL3,0.648897886,4.10953e-05,0.000606859,0.26446281,0.198727362,FBXL3
CORO1C,0.832151473,4.25544e-05,0.000624087,0.276584022,0.219285365,CORO1C
PDP2,1.025930405,4.50091e-05,0.000657007,0.208815427,0.143416544,PDP2
EGLN1,1.167194963,4.84774e-05,0.000703109,0.171900826,0.10083211,EGLN1
G3BP1,0.36503607,4.94491e-05,0.000715697,0.517906336,0.494860499,G3BP1
LSM12,0.753934562,5.0218e-05,0.000725148,0.226997245,0.159569261,LSM12
PAK2,0.323369086,5.07683e-05,0.000731406,0.57630854,0.561429271,PAK2
SLC43A3,0.450081438,5.22207e-05,0.000750602,0.437465565,0.391091532,SLC43A3
AIF1,0.342181414,5.4763e-05,0.000785341,0.527272727,0.471855115,AIF1
PDE12,0.719558358,5.81649e-05,0.00083032,0.25785124,0.195301028,PDE12
GTDC1,1.311640024,5.9316e-05,0.000844825,0.141046832,0.068526676,GTDC1
YTHDC1,0.382973522,6.15887e-05,0.000873879,0.498071625,0.466470876,YTHDC1
YY1,0.53114903,6.50197e-05,0.000918397,0.377410468,0.330885952,YY1
SUPV3L1,0.633772492,6.70922e-05,0.000945537,0.315151515,0.261869799,SUPV3L1
TMEM19,0.40603295,6.94806e-05,0.000974805,0.390633609,0.344101811,TMEM19
CHMP2A,0.193078384,6.95949e-05,0.000974952,0.75922865,0.749388155,CHMP2A
CPEB4,0.378117889,6.99857e-05,0.000979695,0.476033058,0.439060206,CPEB4
LFNG,0.294745743,7.22559e-05,0.001008466,0.673278237,0.648066569,LFNG
CLIC2,1.212334514,7.30457e-05,0.001018732,0.157575758,0.087126774,CLIC2
TDH,1.309931278,7.39737e-05,0.001030144,0.143801653,0.072931963,TDH
RPS15,0.108860552,7.45142e-05,0.001036134,0.853443526,0.855604503,RPS15
NRDE2,0.505296826,7.99976e-05,0.001107459,0.330027548,0.270680372,NRDE2
DNAJB9,0.482714534,8.01863e-05,0.001109253,0.346556474,0.288301517,DNAJB9
MPO,0.447305143,8.35248e-05,0.001152041,0.451790634,0.405286344,MPO
EIF1AX,0.241903648,8.82268e-05,0.001213329,0.628099174,0.617719041,EIF1AX
RBM4B,0.344678372,8.85242e-05,0.001216527,0.489807163,0.462555066,RBM4B
SLC1A1,1.712830901,8.87478e-05,0.001217818,0.112947658,0.04062653,SLC1A1
NFKB1,0.324701458,8.98849e-05,0.00123252,0.539944904,0.51835536,NFKB1
ALKBH5,0.500973284,9.62046e-05,0.001312623,0.341597796,0.29319628,ALKBH5
PTPRJ,0.527971625,9.92348e-05,0.00135184,0.352066116,0.299559471,PTPRJ
SLC25A25,0.835103452,0.000103928,0.001412697,0.201101928,0.135095448,SLC25A25
DAZAP1,0.554598987,0.000104312,0.001416896,0.309641873,0.253548703,DAZAP1
TRAF2,0.674067438,0.000105618,0.001431522,0.245730028,0.183064121,TRAF2
ITFG1,0.369678468,0.000110274,0.001487112,0.411019284,0.366128243,ITFG1
PREX1,0.453779489,0.000110418,0.001487986,0.447933884,0.417033774,PREX1
NIFK,0.329359919,0.000118439,0.001592644,0.485950413,0.464023495,NIFK
ECD,0.698890805,0.000122688,0.001646251,0.218181818,0.153695546,ECD
PSMB1,0.217386588,0.00012566,0.001684921,0.656198347,0.65442976,PSMB1
ATN1,1.667784572,0.000126641,0.001696859,0.120110193,0.050905531,ATN1
SNRPA1,0.397812426,0.000135829,0.001813505,0.421487603,0.381791483,SNRPA1
ATP11B,0.392056793,0.000140072,0.001860892,0.452892562,0.415565345,ATP11B
PSMD11,0.368087888,0.000141258,0.001875314,0.441873278,0.409202154,PSMD11
STK40,0.446036756,0.000147346,0.001949239,0.397796143,0.354380813,STK40
HCK,2.287786245,0.000147647,0.001951849,0.094214876,0.023984337,HCK
SDAD1,0.597361088,0.000156942,0.002064549,0.297520661,0.248164464,SDAD1
IL18R1,2.492548227,0.000157701,0.002073084,0.089256198,0.019089574,IL18R1
PSMD13,0.307273775,0.000165726,0.002172487,0.532231405,0.51443955,PSMD13
PWP2,0.865691364,0.000169336,0.00221517,0.185674931,0.120900636,PWP2
