lps_names,lps_logfoldchanges_x,lps_pvals_x,lps_pvals_adj_x,lps_pts_x,UNST_pts_x,1to1_bat_dragon_x,lps_logfoldchanges_y,lps_pvals_y,lps_pvals_adj_y,lps_pts_y,UNST_pts_y,1to1_bat_dragon_y
PPP1R10,0.222399205,0.000963109,0.010793721,0.768595041,0.775819873,PPP1R10,-0.028540675,0.867778964,1.0,0.365005476,0.358800564,PPP1R10
NPR3,0.219964966,0.00054587,0.006436598,0.738292011,0.710230054,NPR3,0.0,1.0,1.0,0.0,0.0,NPR3
PSMB1,0.217386588,0.00012566,0.001684921,0.656198347,0.65442976,PSMB1,0.069618635,0.018207913,0.191954928,0.545564074,0.518436178,PSMB1
ANXA5,0.212253302,3.55671e-13,1.43584e-11,0.875482094,0.877141459,ANXA5,0.099770971,0.552576058,1.0,0.055312158,0.051729747,ANXA5
PTP4A2,0.210777014,3.5199e-05,0.000527339,0.725068871,0.709740578,PTP4A2,-0.018129852,0.395792938,1.0,0.530449069,0.52461772,PTP4A2
ARF4,0.210060239,0.000323611,0.004017738,0.689807163,0.689672051,ARF4,0.233989075,2.95799e-09,9.84814e-08,0.304381161,0.270090012,ARF4
RPLP0,0.207466677,8.889e-08,2.03493e-06,0.89476584,0.877141459,RPLP0,-0.12548542,1.76043e-17,9.70934e-16,0.915717415,0.918989264,RPLP0
ERH,0.205352977,0.005539003,0.049655288,0.568044077,0.558492413,ERH,-0.019266259,0.344295945,1.0,0.533187295,0.522014966,ERH
UGP2,0.201065138,2.69628e-05,0.000411166,0.776859504,0.779246207,UGP2,-0.065171443,0.508333031,1.0,0.176889376,0.179535842,UGP2
HSP90AB1,0.199781522,2.79071e-06,5.03723e-05,0.868870523,0.849241312,HSP90AB1,-0.059013572,2.46408e-06,5.88063e-05,0.81577218,0.814499512,HSP90AB1
RPS21,0.19808802,1.29699e-09,3.76891e-08,0.877134986,0.880078316,RPS21,-0.068930402,3.75099e-09,1.23754e-07,0.939375685,0.936666305,RPS21
SPI1,0.197817162,6.86233e-07,1.36029e-05,0.853443526,0.837983358,SPI1,-0.185418442,0.039992036,0.369344167,0.167086528,0.175957055,SPI1
EIF2S1,0.197560281,0.001465941,0.015653385,0.642424242,0.634361233,EIF2S1,-0.013797268,0.87738208,1.0,0.149945235,0.150851318,EIF2S1
TYROBP,0.196742371,1.96525e-07,4.2525e-06,0.841873278,0.844836025,TYROBP,,,,,,
CHMP2A,0.193078384,6.95949e-05,0.000974952,0.75922865,0.749388155,CHMP2A,-0.061160594,0.01611674,0.173214261,0.460843373,0.465133933,CHMP2A
EIF3A,0.192938328,0.002792048,0.027614503,0.775206612,0.759667156,EIF3A,-0.138415888,0.000279179,0.004823487,0.33143483,0.349040234,EIF3A
RAB1B,0.178791344,0.000419088,0.005059242,0.743801653,0.728830152,RAB1B,0.047389116,0.526986766,1.0,0.121139102,0.117340852,RAB1B
COX7B,0.178076088,9.34894e-07,1.81113e-05,0.835812672,0.83113069,COX7B,,,,,,
RPS9,0.174524218,8.21966e-07,1.60896e-05,0.90137741,0.887909936,RPS9,-0.120938182,3.1059700000000003e-26,2.7255600000000003e-24,0.957995619,0.954506019,RPS9
RTN4,0.166196227,0.000174224,0.00227278,0.824242424,0.821341165,RTN4,-0.294328123,0.008119279,0.096055747,0.100219058,0.115443011,RTN4
RPL23,0.162352994,9.10852e-07,1.7682e-05,0.888705234,0.880078316,RPL23,-0.127455205,1.0929299999999999e-20,7.19308e-19,0.924863089,0.924465893,RPL23
TMBIM1,0.157207549,0.001525578,0.016234774,0.763636364,0.780225159,TMBIM1,0.191147625,0.006120471,0.075405925,0.12924425,0.112298015,TMBIM1
EIF4A1,0.144774348,3.50108e-05,0.000524938,0.836363636,0.836025453,EIF4A1,-0.107592613,0.000144561,0.002651954,0.439485214,0.447077324,EIF4A1
SUB1,0.132616773,6.38911e-06,0.000108934,0.870523416,0.871267744,SUB1,0.063342862,0.0143431,0.157669136,0.676670318,0.659635614,SUB1
OAZ1,0.13209565,8.29528e-13,3.26455e-11,0.95922865,0.966226138,OAZ1,-0.042358927,4.25196e-05,0.000853205,0.764403067,0.75561219,OAZ1
CSF2RA,0.127727717,0.005098148,0.046188434,0.81322314,0.836514929,CSF2RA,,,,,,
RPS15,0.108860552,7.45142e-05,0.001036134,0.853443526,0.855604503,RPS15,-0.11564856,4.65465e-18,2.66505e-16,0.946276013,0.944637241,RPS15
RPL34,0.107916296,2.28955e-05,0.000353741,0.891460055,0.905041605,RPL34,-0.112696268,7.39981e-15,3.57205e-13,0.928915663,0.929562954,RPL34
RPLP2,0.062849626,0.000304435,0.003789688,0.978512397,0.983357807,RPLP2,-0.077954046,0.000151687,0.002774701,0.919989047,0.924791237,RPLP2
RPL37,0.045603089,0.004190011,0.039406253,0.914049587,0.924620656,RPL37,-0.131546363,5.56517e-18,3.16508e-16,0.948138007,0.950710335,RPL37
RBM3,0.011471683,0.00297967,0.029178075,0.910192837,0.926578561,RBM3,0.1141387,2.27612e-07,6.26326e-06,0.694304491,0.667010086,RBM3
