pic_names,pic_logfoldchanges,pic_pvals,pic_pvals_adj,pic_pts,UNST_pts,1to1_bat_dragon
SMPD4,-0.027114822,0.720833841,1,0.020276813,0.022502982,SMPD4
FMNL2,-0.003711488,0.720445399,1,0.042831919,0.045114413,FMNL2
LOC118610763,-0.556242228,0.720434008,1,0.0042718,0.006452662,no
TMEM185B,0.02585795,0.720429073,1,0.033092214,0.035408307,no
AXDND1,-0.354585201,0.719509332,1,0.005183118,0.007374471,AXDND1
LOC107506556,-0.390828401,0.719444438,1,0.008828388,0.011007483,no
RAP2A,-0.411129445,0.719409904,1,0.002904824,0.005097061,RAP2A
CNNM3,-0.08038877,0.719259254,1,0.028421712,0.03063659,CNNM3
ZNF283,-0.05028611,0.71912493,1,0.023352509,0.025593753,no
TJP2,-0.324711114,0.718761464,1,0.005069203,0.007266023,TJP2
CCDC63,-0.515570045,0.718625655,1,0.005126161,0.007320247,CCDC63
AXIN2,-0.544440567,0.718523994,1,0.003930056,0.006127318,AXIN2
VMAC,-0.18628265,0.71829755,1,0.013954548,0.016158768,VMAC
CDIN1,-0.135775447,0.718266069,1,0.012587572,0.014803167,no
RAB13,-0.612448454,0.718060512,1,0.003930056,0.006127318,RAB13
POLA2,0.003564762,0.717946743,1,0.023694253,0.025973322,POLA2
ZNF396_LOC107515298,-1.406429648,0.717320369,1,0.001537848,0.00374146,no
CCDC125,-0.522725165,0.717245687,1,0.004841374,0.007049127,CCDC125
SNAP23,0.035557501,0.71715357,1,0.106851968,0.110129053,SNAP23
DHTKD1,-0.290680349,0.717002705,1,0.006948795,0.009163865,DHTKD1
ARL6,-0.267433107,0.716959115,1,0.004670502,0.006886455,no
TXNRD1_LOC107501156_P,0.043587588,0.716925381,1,0.202938999,0.2091964,no
LOC107521898,-0.285947025,0.716780975,1,0.011676254,0.013881358,no
KDELR3,-1.413011193,0.716702523,1,0.001423933,0.003633012,KDELR3
CUNH15orf62,-0.543957412,0.716664624,1,0.004784416,0.006994903,no
LOC107514251,-0.196938664,0.716306517,1,0.007860113,0.010085674,no
COL6A1,-0.399459124,0.716303864,1,0.005809649,0.00802516,COL6A1
DSCC1,-0.395995915,0.716236039,1,0.005752691,0.007970936,DSCC1
GSTA4_LOC107515257_P,-0.422497988,0.716198907,1,0.005809649,0.00802516,no
H1-5,-0.590952039,0.716184888,1,0.003531355,0.00574775,no
CCDC120,-0.163501948,0.715860201,1,0.012245828,0.014477822,CCDC120
RAB26,-0.504096389,0.715771934,1,0.004613544,0.006832231,RAB26
ZBTB37,-0.504002631,0.715663595,1,0.004556587,0.006778007,ZBTB37
TFIP11,0.014618787,0.715599579,1,0.078487213,0.081119184,no
LOC107513259,-0.142970443,0.71555905,1,0.004385715,0.006615335,no
AGBL5,-0.441820711,0.71548178,1,0.003360483,0.005585078,AGBL5
CERKL,-0.023049941,0.715089039,1,0.094890927,0.097277952,no
E4F1,-0.130628124,0.714782321,1,0.023352509,0.025593753,E4F1
USP13,-0.225496784,0.71474408,1,0.010992766,0.013230669,USP13
SUV39H1,-0.315432757,0.714546067,1,0.007746198,0.009977226,SUV39H1
LOC118612859,-0.251173884,0.714417728,1,0.00877143,0.011007483,no
LOC107517439,-0.481630474,0.714367758,1,0.005524862,0.00775404,no
SEMA3G,-0.998111963,0.714194386,1,0.002107422,0.004337924,SEMA3G
EIF4E1B,-0.60008049,0.714150477,1,0.004385715,0.006615335,EIF4E1B
ZBTB9,-0.491536707,0.714130037,1,0.004328758,0.006561111,no
TREML1,-0.690260708,0.714119818,1,0.004385715,0.006615335,no
YPEL1,-0.838941395,0.714035411,1,0.002050464,0.0042837,YPEL1
DESI2,-0.180613339,0.713965769,1,0.013328017,0.015562303,no
MB21D2,-0.608157933,0.713329259,1,0.0042718,0.006506886,MB21D2
TRMT44,-0.181906253,0.713164299,1,0.015378482,0.017622817,TRMT44
LOC118608656,-1.056350589,0.713098848,1,0.00193655,0.004175252,no
SRSF6,0.035338763,0.712892673,1,0.233468132,0.240158334,SRSF6
VNN2,-0.644180834,0.712817774,1,0.002961782,0.005205509,no
PI3,-1.111013412,0.712774652,1,0.001879592,0.004121028,no
FZD1,-1.450335264,0.712757252,1,0.000740445,0.002982323,FZD1
SCAI,-0.084969901,0.712644912,1,0.026314291,0.028576076,no
DDAH2,-0.662557125,0.712421008,1,0.004100928,0.006344214,DDAH2
SARM1,-1.139121413,0.712377138,1,0.001822635,0.004066804,SARM1
ZNF764_LOC107503996,-0.110546663,0.712126037,1,0.014922823,0.017189025,no
DGKQ,-0.076319918,0.711904081,1,0.013612804,0.015887648,DGKQ
ZNF7,-0.277715713,0.71094016,1,0.008201857,0.010465242,no
CAPN10,-0.118774138,0.710733828,1,0.019251581,0.021526949,CAPN10
ARMH1,-0.763525188,0.710661654,1,0.002620038,0.004880165,no
BORA,-0.056058876,0.710315937,1,0.015264567,0.017568593,BORA
WIZ,0.019757988,0.710249067,1,0.019023751,0.021364277,WIZ
PCMTD2,-0.125566319,0.710176156,1,0.007803155,0.010085674,PCMTD2
LOC118612877,-1.398660302,0.709699462,1,0.001366976,0.003633012,no
BEND3,-0.288294375,0.709383365,1,0.01156234,0.013827134,BEND3
SHCBP1,-1.015032649,0.709310863,1,0.002449166,0.004717493,SHCBP1
LOC107510854,-0.222041786,0.709114892,1,0.013783676,0.01605032,no
ARHGEF11,-0.599073827,0.709080911,1,0.004613544,0.006886455,no
MXD3,-0.627135694,0.708817387,1,0.002278294,0.004554821,MXD3
KMT5A,0.091989182,0.70870791,1,0.091302614,0.094675198,no
MGME1,-0.035595343,0.708485954,1,0.042661047,0.045005965,MGME1
MTO1,-0.028828776,0.708447077,1,0.02033377,0.022665654,MTO1
CSGALNACT1,-0.245141521,0.708442925,1,0.012644529,0.014911615,CSGALNACT1
EXOSC2,-0.079115234,0.707899477,1,0.022099448,0.024400824,EXOSC2
NOP9,-0.06546995,0.707865139,1,0.021643789,0.023967032,NOP9
PUS7,-0.102950759,0.707760242,1,0.02460557,0.026895131,PUS7
ARL14EP_LOC107515743,0.050113477,0.707515379,1,0.171042889,0.176228175,ARL14EP
LOC118610742,-0.438415676,0.707381075,1,0.005467905,0.00775404,no
CUNH1orf112,-0.223759755,0.707315436,1,0.013498889,0.0157792,no
CBX2,-1.489024639,0.707146066,1,0.000911317,0.003199219,CBX2
KTN1,0.012100375,0.707021217,1,0.310702284,0.319867693,KTN1
COX4I2_LOC107512889,-0.568312943,0.706962001,1,0.003075696,0.005368181,COX4I2
SESN2,-0.190647289,0.706928434,1,0.008486644,0.010790587,SESN2
RASSF8,-0.056255504,0.706803598,1,0.017087202,0.019412211,RASSF8
RPF2,0.10774,0.70679417,1,0.036281825,0.038824423,RPF2
THEM4,-0.62662071,0.706767017,1,0.0042718,0.006561111,no
RUVBL2,0.014071054,0.706674246,1,0.04431281,0.046795358,RUVBL2
LOC107511621,-2.265139818,0.706004613,1,0.000740445,0.003036547,no
DET1,-0.048100416,0.705863627,1,0.018852879,0.021201605,DET1
SUOX,-0.205182076,0.705734335,1,0.008372729,0.010682139,SUOX
IGLL5_LOC107506333_P,-0.197986737,0.705483693,1,0.035085721,0.037251925,no
MYO19,-0.5252707,0.705367617,1,0.00279091,0.005097061,MYO19
HIP1,-0.396237254,0.705083109,1,0.002733952,0.005042837,HIP1
SPATA7,-0.404448152,0.704971577,1,0.007404454,0.009706106,SPATA7
ACVRL1,-0.29493764,0.704125504,1,0.005980521,0.00829628,ACVRL1
FAM13A,-0.354037911,0.704036624,1,0.008315771,0.010627915,FAM13A
DTX3,-0.069789581,0.704030598,1,0.040781455,0.043108123,DTX3
LOC118613720,0.054059908,0.703870549,1,0.151449564,0.156165275,no
INPP1,-0.036418017,0.703730469,1,0.086290369,0.088764776,no
OLR1,0.123710707,0.703667964,1,0.017884604,0.020279796,no
ADORA2B,-1.100437641,0.703577598,1,0.001423933,0.00374146,ADORA2B
TMEM201,-0.569039047,0.703544088,1,0.00364527,0.005964646,TMEM201
ND4L,0.039822232,0.703431516,1,0.165290198,0.169558616,ND4L
CARMIL2,-0.214483306,0.703142395,1,0.012473657,0.014803167,no
MFGE8,-0.481058806,0.703003497,1,0.005809649,0.008133608,MFGE8
TLCD1,-0.899593472,0.7029301,1,0.002449166,0.004771717,TLCD1
RILP_LOC107507723,-0.678234458,0.702587615,1,0.004727459,0.007049127,no
LOC107501570,-0.315497309,0.702357319,1,0.005638777,0.007970936,no
HYAL1,-1.410365224,0.702166178,1,0.001196104,0.003524563,HYAL1
PCSK6,-0.822019875,0.702043151,1,0.002278294,0.004609045,PCSK6
TLN2,-0.331357121,0.701332982,1,0.006607051,0.008946969,TLN2
PTTG1,-0.299248934,0.701278827,1,0.007689241,0.01003145,no
BRF1,-0.17163831,0.701267545,1,0.015435439,0.01778549,no
PC,-0.133980021,0.700743378,1,0.009568833,0.011929292,PC
EFCAB9,-0.262729615,0.700689992,1,0.006379222,0.008730073,no
DCDC2B,-0.769539237,0.700610291,1,0.003189611,0.005530853,DCDC2B
COG3,-0.065493993,0.700193795,1,0.019251581,0.021635397,COG3
SBK1,-0.075169198,0.700108853,1,0.039243607,0.041644073,SBK1
GUCD1,-0.087611288,0.699533526,1,0.018169391,0.020550916,GUCD1
CCSER2,0.010035693,0.699377981,1,0.226576294,0.230723349,CCSER2
PSD4,-0.261982828,0.699289694,1,0.012017999,0.014369374,PSD4
LOC118609974,-0.115280032,0.699266026,1,0.026200376,0.028576076,no
TBC1D19,-0.398860842,0.698896396,1,0.00620835,0.0085674,TBC1D19
CEP85,-0.176404387,0.69879461,1,0.011676254,0.01404403,CEP85
VPS37B,0.070541389,0.698545614,1,0.078088512,0.081173409,VPS37B
PPP1R8,0.013580127,0.698354852,1,0.067950105,0.070653942,PPP1R8
PRORP,1.21585E-05,0.698316551,1,0.018340263,0.020767813,no
LOC118603848,-0.347701669,0.69826173,1,0.008486644,0.010844811,no
ZNF77_LOC107520095_P,-0.394525409,0.697988777,1,0.008486644,0.010844811,no
PROSER1_LOC107517956_P,-0.455416054,0.697795818,1,0.004898331,0.007266023,no
PLEK2,-0.518675268,0.697747018,1,0.006094435,0.008458952,PLEK2
CCR5,0.016841428,0.697725621,1,0.242638264,0.24785815,no
LOC107520870,-0.106661268,0.697607382,1,0.019365495,0.021743846,no
REPS1,0.05549065,0.697547703,1,0.098422282,0.101832773,REPS1
HDAC6,-0.090120174,0.697278228,1,0.015435439,0.017839714,HDAC6
REEP4,-0.805152297,0.697108232,1,0.003759184,0.006127318,REEP4
ARMCX6_LOC107503624_P,-0.540709913,0.696993783,1,0.004841374,0.007211799,no
GCK,-0.323212236,0.696823062,1,0.006948795,0.009326537,GCK
SKP2,-0.452801675,0.696622343,1,0.005866606,0.008242056,SKP2
AK5,-0.678198695,0.696533433,1,0.003588312,0.005964646,AK5
LOC118604998,-0.288459122,0.696476788,1,0.00791707,0.01030257,no
SERF1A,-0.162875816,0.696462158,1,0.009910577,0.01230886,no
PTBP1,0.034228057,0.696412642,1,0.190522299,0.195315042,PTBP1
SEC61B,0.000849026,0.696359001,1,0.297032523,0.303166685,SEC61B
DLC1,-1.329824448,0.696261477,1,0.001310019,0.003687236,no
LOC118601693,-5.139109612,0.696079945,1,0.000170872,0.002548531,no
ZBED8,-0.582798481,0.696039065,1,0.004670502,0.007049127,no
POGLUT2,-0.254146308,0.696022188,1,0.005581819,0.007970936,no
MYBL1,-0.215266094,0.695914555,1,0.020105941,0.022448758,MYBL1
C5AR2_LOC107508631_P,-0.492077827,0.695837679,1,0.00341744,0.005801974,no
FBXO24,-0.631127775,0.695677935,1,0.00341744,0.005801974,FBXO24
CCDC97,0.027873579,0.695176669,1,0.058666059,0.061381629,CCDC97
LOC107513081,-0.598839104,0.695148179,1,0.005752691,0.008133608,no
LOC107510879,-0.083178706,0.694765107,1,0.014922823,0.017351697,no
LRRC45,-0.209766239,0.694712263,1,0.010992766,0.013393341,LRRC45
B4GALNT4,-0.268625975,0.694701019,1,0.012245828,0.014640495,B4GALNT4
NEIL2,-0.31969589,0.694645928,1,0.006550094,0.008946969,NEIL2
L2HGDH,-0.376043767,0.694567979,1,0.006607051,0.009001193,L2HGDH
RUSC2,-0.6471349,0.694458181,1,0.003189611,0.005585078,RUSC2
TANC1,-0.463836253,0.694438321,1,0.007860113,0.010248346,no
LOC107505791,-0.397180915,0.694337148,1,0.007860113,0.010248346,no
METTL3,-0.068897478,0.694136319,1,0.021245087,0.023695912,METTL3
LOC118609969,-0.132359967,0.693620105,1,0.023295552,0.025702201,no
LOC118611395,0.00874221,0.693584148,1,0.017485903,0.019954452,no
LOC118609990,-0.189930156,0.693525719,1,0.017941562,0.02033402,no
LOC118603957,-0.236059889,0.69326281,1,0.013157145,0.015562303,no
TEPSIN,-0.057513241,0.692936286,1,0.016631543,0.019086867,no
JMJD4,-0.18530421,0.692738227,1,0.011733212,0.014152478,JMJD4
FBXW9,-0.13970685,0.692343295,1,0.009341004,0.01176662,FBXW9
LOC107510280,-0.425040156,0.692186094,1,0.007404454,0.009814554,no
PSD3,-0.202455193,0.691903541,1,0.008201857,0.010627915,PSD3
TNFRSF8,-1.361815095,0.691898302,1,0.00170872,0.004121028,no
DENND5B,-0.330733716,0.691817847,1,0.00962579,0.01203774,DENND5B
FAM160B2,-0.057314169,0.691813357,1,0.018852879,0.021310053,FAM160B2
ACSM4_LOC107516828_P,-1.210953236,0.691669297,1,0.001651763,0.004066804,no
KPTN,-0.072014816,0.691634874,1,0.02118813,0.023641687,KPTN
PKD1L3,-0.757821858,0.691593716,1,0.002733952,0.005151285,PKD1L3
NIPAL1,-0.739891112,0.691097282,1,0.003816142,0.006235766,NIPAL1
RARS2,0.02650292,0.691058381,1,0.040895369,0.043541915,RARS2
POLA1,-0.067456245,0.69074608,1,0.020390727,0.022882551,POLA1
TANGO6,-0.093988948,0.6907386,1,0.017656775,0.020117124,TANGO6
TRAPPC2,0.052338004,0.690485807,1,0.072221906,0.075208763,no
ARFIP2,-0.010501772,0.69044991,1,0.036281825,0.038824423,ARFIP2
KCTD18,0.012652726,0.690345589,1,0.054109472,0.056772584,KCTD18
LOC107500993,-0.48069942,0.690306704,1,0.005923563,0.008350504,no
ZKSCAN8,-0.050079059,0.690258472,1,0.029560859,0.032046416,no
SPRED3,-0.401876807,0.690243891,1,0.005809649,0.008242056,SPRED3
LOC118603910,-0.335159123,0.690240152,1,0.010537108,0.012959549,no
ZSCAN30_LOC107502905_P,-0.395082206,0.690233048,1,0.007005753,0.009434985,no
GFPT1,0.209843799,0.690159396,1,0.093922652,0.098958898,GFPT1
ZCCHC4,-0.089925654,0.690157526,1,0.025346016,0.02781694,ZCCHC4
SCNN1A,-0.660921812,0.690142198,1,0.002449166,0.004880165,no
TMEM41A,-0.078159288,0.689909298,1,0.018682007,0.021147381,TMEM41A
LOC118605116,-0.22158353,0.689902569,1,0.008885345,0.011332827,no
LOC118612864,-0.372451842,0.689673811,1,0.006891838,0.009326537,no
CTSO,0.010369576,0.689273552,1,0.025061229,0.027600043,CTSO
DMAC2L,-0.128939509,0.689187981,1,0.016745458,0.019195315,no
IDUA,-0.154456362,0.689074389,1,0.012131913,0.01458627,IDUA
ZNF160_LOC107500409_P,-0.346682191,0.689000036,1,0.006664009,0.009109641,no
PLCB4,-0.509475946,0.6889623,1,0.00341744,0.005856198,PLCB4
ADRB3,-1.559606791,0.688927927,1,0.001196104,0.003633012,ADRB3
LOC118609983,-1.773057818,0.688877116,1,0.001196104,0.003633012,no
ZC2HC1C,-0.272096723,0.688278701,1,0.00877143,0.011224379,ZC2HC1C
LIMK2,0.08304631,0.687969484,1,0.054280344,0.057097929,no
TTC7B,-0.050575376,0.687925421,1,0.013840633,0.01632144,TTC7B
TFF3_LOC107510178,-0.444300681,0.687892188,1,0.006720966,0.009163865,TFF3
LOC118606522,-0.315298319,0.687882853,1,0.008885345,0.011332827,no
ZNF180,-0.152069032,0.68758005,1,0.011904084,0.014369374,no
ZNF784,-0.298826754,0.68757893,1,0.00877143,0.011224379,no
DLL3,-0.537360847,0.687373978,1,0.003075696,0.005530853,no
PTPRO,-0.47055456,0.687136577,1,0.004157886,0.006615335,PTPRO
LOC107514617,0.072613902,0.687058196,1,0.036452697,0.039149767,no
ZNF772,-0.18847017,0.687052971,1,0.011904084,0.014369374,no
LOC107513452,-0.316804409,0.686864499,1,0.008657516,0.011115931,no
PIGN,0.016658943,0.686783517,1,0.035940081,0.038553302,PIGN
TRIP13,-0.201870903,0.686678658,1,0.009511876,0.011983516,TRIP13
ELP6,-0.084066264,0.686564476,1,0.015777183,0.018273506,no
SGCE,-0.385971367,0.686438735,1,0.007518369,0.009977226,SGCE
ERO1B,0.060296275,0.686405529,1,0.137665888,0.142229693,no
KDM6A,0.010155468,0.686288006,1,0.070797972,0.073636265,KDM6A
NUAK2,-0.111475632,0.685914223,1,0.035598337,0.038065286,NUAK2
ELP3,-0.072934859,0.68587767,1,0.03166828,0.034161154,ELP3
BBS9,-0.223839268,0.685869091,1,0.008201857,0.010682139,BBS9
MAP4K3,-0.277380675,0.685844101,1,0.007233582,0.009706106,MAP4K3
MYLIP_LOC107497676,-0.078990012,0.685628529,1,0.150879991,0.151176662,MYLIP
LARS2,-0.231508434,0.685503598,1,0.009454918,0.011929292,LARS2
FAM81A,-0.470619828,0.685249662,1,0.006151393,0.008621625,FAM81A
ABI2,-0.559709847,0.685241459,1,0.005069203,0.007537143,ABI2
PDPR,-0.070753738,0.685190005,1,0.027510395,0.030040126,no
DDX54,0.072385222,0.685083,1,0.06185567,0.064851968,DDX54
MRPL4,-0.035947423,0.684889885,1,0.028478669,0.031016159,MRPL4
HSBP1L1,-1.137337923,0.684831359,1,0.001594805,0.004066804,no
STAP1,-0.097632043,0.684798182,1,0.066412257,0.068647652,no
PCOLCE,-0.724150598,0.684750468,1,0.003873099,0.006344214,PCOLCE
STKLD1,-0.271005571,0.684725121,1,0.006948795,0.009434985,no
ADGRL1,-0.658161163,0.684645726,1,0.003816142,0.00628999,no
RYR1,-0.311550647,0.68459168,1,0.009284046,0.01176662,RYR1
PROSER3,-0.156770647,0.68443365,1,0.018283306,0.020767813,no
KNSTRN,-0.529385388,0.684154152,1,0.004841374,0.007320247,no
TICAM1,0.055373009,0.683694377,1,0.061969585,0.064906192,TICAM1
LOC107503905,-0.327054679,0.683287608,1,0.010423193,0.012905325,no
NAPB,-0.050366797,0.682954289,1,0.026826907,0.029389437,NAPB
LOC118606820,0.079476178,0.682953544,1,0.115281654,0.119347142,no
EPHX3,-0.21768935,0.682775924,1,0.008828388,0.011332827,EPHX3
HDAC4,-0.050306212,0.68274204,1,0.014068463,0.01659256,HDAC4
BEND5,-0.160949185,0.681899623,1,0.020561599,0.023045223,BEND5
SLC6A8,0.254158318,0.681777184,1,0.016346756,0.018924195,no
TAF1C,-0.155383095,0.681623867,1,0.020162898,0.022665654,TAF1C
ITGA2,-0.675816417,0.681472424,1,0.004442672,0.006940679,ITGA2
GTPBP8,0.063102253,0.681462006,1,0.051831178,0.05471207,GTPBP8
KLHL3,-0.131639123,0.681271512,1,0.014068463,0.01659256,KLHL3
ABL1,-0.25241223,0.681175528,1,0.008600558,0.011115931,ABL1
ZSWIM9,-0.256719708,0.681150231,1,0.009739705,0.012254636,no
DIPK1B,-0.734355748,0.680844835,1,0.003132654,0.005639302,no
CUNHXorf56,-0.086319804,0.680202593,1,0.027054736,0.029606333,no
CD74,0.004100753,0.680183631,1,0.868884206,0.869428478,no
ITGB4,-0.378037423,0.680007029,1,0.006322265,0.008838521,ITGB4
PEX1,0.002372307,0.67978435,1,0.051432477,0.05416983,PEX1
SYT11,-0.260185421,0.679628975,1,0.010821894,0.013339117,SYT11
LOC118612861,-0.437506497,0.67951524,1,0.005069203,0.007591368,no
LOC118609364,-0.529153407,0.679467295,1,0.005240075,0.00775404,no
PUS1,0.065848447,0.679359888,1,0.047331549,0.05015725,PUS1
IL21R,-0.045910396,0.679285562,1,0.056387766,0.058941546,no
CMBL_LOC107498655_P,-0.510249376,0.679188571,1,0.006265307,0.008784297,no
SERPINE2,-0.27756986,0.679117967,1,0.007176625,0.009706106,SERPINE2
PRKAR1B,-0.681320965,0.679074864,1,0.003987014,0.006506886,PRKAR1B
LOC118611994,-0.287985504,0.679012439,1,0.009511876,0.01203774,no
CYP27A1_LOC107516735,-0.147527665,0.678814777,1,0.01947941,0.022014966,CYP27A1
MECR,-0.116767563,0.678758678,1,0.010195364,0.012742653,MECR
ZNF846,-0.090110697,0.678600049,1,0.016517628,0.019086867,no
LOC107508345,-0.960102558,0.678514982,1,0.003987014,0.006506886,no
HS3ST3B1,-0.58945334,0.678483408,1,0.005069203,0.007591368,HS3ST3B1
TAMM41,0.022797216,0.678326661,1,0.030472176,0.033130897,TAMM41
PLCL1,-0.290308714,0.678265006,1,0.007005753,0.009543433,PLCL1
SMG8,0.004049189,0.678182184,1,0.025118186,0.027762716,SMG8
LOC118611991,-0.656095445,0.678127962,1,0.003816142,0.006344214,no
GTPBP3,-0.064768128,0.678055544,1,0.015321524,0.017893938,GTPBP3
ZNF597,-0.109719492,0.677905519,1,0.030244347,0.032805553,no
ADAM22,-0.222974852,0.677663798,1,0.009967534,0.012525756,ADAM22
RHOG_LOC107513866_P,-0.512812257,0.677631497,1,0.004784416,0.007320247,no
MTX3,-0.102945186,0.67719159,1,0.019992026,0.022557206,MTX3
WDR92,-0.024729867,0.677078754,1,0.027054736,0.029660557,no
MAPKAPK2,0.083366975,0.676794098,1,0.157828786,0.16359397,MAPKAPK2
CDA,-0.312118649,0.67659854,1,0.009056217,0.011603948,CDA
TOX2,-1.067904949,0.676432686,1,0.002449166,0.004988613,TOX2
ZNF581,-0.084126383,0.676329544,1,0.016175884,0.018761523,ZNF581
CCDC85C,-0.707567453,0.676302462,1,0.003474398,0.00601887,no
TYW1_LOC107507429,0.006534089,0.676204522,1,0.03981318,0.042511658,TYW1
LOC118605329,-0.277617276,0.676178183,1,0.00899926,0.011549723,no
PKDREJ_LOC107500974_P,-0.42118156,0.676106587,1,0.005638777,0.008187832,no
ST8SIA6,-1.008136392,0.675944488,1,0.002335251,0.004880165,ST8SIA6
SELP_LOC107512761,-1.164535761,0.675726031,1,0.002335251,0.004880165,no
RAD54L2,-0.205362275,0.675583251,1,0.015549354,0.018110834,RAD54L2
BTBD10,-0.008927491,0.675478677,1,0.02825084,0.030907711,BTBD10
CARS2,-0.049267121,0.675274367,1,0.041294071,0.043921484,CARS2
PEX26,-0.151629508,0.675223571,1,0.010764937,0.013339117,PEX26
CUNH20orf194,-0.940428376,0.675095662,1,0.002164379,0.004717493,no
PPP1R14A,-1.13803196,0.675046725,1,0.002164379,0.004717493,PPP1R14A
PPP1R12B,-0.379526705,0.674786493,1,0.00535399,0.007916712,no
SPTBN4,-0.335024446,0.674657504,1,0.005240075,0.007808264,SPTBN4
ABCB4,-0.455517024,0.674393995,1,0.00535399,0.007916712,no
TOP3B,-0.165581569,0.674302091,1,0.016346756,0.018924195,TOP3B
LOC118613242,-0.281318247,0.674149053,1,0.012188871,0.014748943,no
ERO1A,-0.038263291,0.674129044,1,0.022156405,0.024780393,no
FANCL,-0.192923278,0.674057533,1,0.00620835,0.008784297,no
TMEM119,-1.226699829,0.673967129,1,0.001993507,0.004554821,TMEM119
BCAN,-2.179557562,0.673850796,1,0.00085436,0.003416115,BCAN
KLHL41,-0.583942473,0.67349629,1,0.00535399,0.007916712,KLHL41
USP49,-0.116179876,0.6733511,1,0.018055476,0.020659364,USP49
TMUB2,0.057029553,0.673240734,1,0.036737484,0.039529335,TMUB2
DAGLA,-0.588515878,0.673155928,1,0.005240075,0.007808264,DAGLA
SEC22C,-0.103353582,0.673143337,1,0.018226348,0.020822037,SEC22C
LENEP_LOC107505470,-0.373118162,0.673046315,1,0.003930056,0.006506886,no
CSPP1,-0.002088549,0.672825259,1,0.067893148,0.070708166,CSPP1
STK39,-0.05631249,0.672722702,1,0.038389246,0.041047609,STK39
TIMMDC1,0.010256263,0.672683458,1,0.032010024,0.034703394,TIMMDC1
KIAA0753,-0.073866643,0.672205195,1,0.029503902,0.032154864,KIAA0753
HYAL3,-0.35863632,0.671974625,1,0.005980521,0.0085674,no
FBXL8,-0.148878753,0.671569445,1,0.019593325,0.022177638,no
NDUFA9,0.021786578,0.671473622,1,0.093296121,0.096518816,NDUFA9
DECR2,-0.187273726,0.671410729,1,0.009170132,0.01176662,DECR2
FAM115A_LOC107516932,-0.176634222,0.671264235,1,0.013555847,0.016158768,no
AKT3,-0.0061482,0.671032312,1,0.102181466,0.105303112,AKT3
IFT88,-0.099547781,0.67086366,1,0.012188871,0.014803167,IFT88
NUDT12,-0.049445584,0.670608125,1,0.013043231,0.015670752,NUDT12
CUNH2orf69,-0.09971787,0.670585199,1,0.017485903,0.020117124,no
PAXIP1,-0.212730482,0.670485363,1,0.010081449,0.012688429,PAXIP1
LOC118613780,-0.344990909,0.67036261,1,0.009227089,0.011820844,no
KLHL14,-0.642777145,0.670286449,1,0.004727459,0.007320247,KLHL14
ACOT7,0.119003333,0.670253175,1,0.08133508,0.085185989,ACOT7
CPT1B,-0.68295294,0.670249109,1,0.003531355,0.006127318,CPT1B
LOC107503328,-0.069362916,0.670003646,1,0.029048243,0.031721071,no
LOC107509444,-0.434723258,0.669575648,1,0.006834881,0.009434985,no
CXCR2_LOC107516786,-0.737494171,0.669044312,1,0.003360483,0.005964646,no
KRBA1,-0.437745005,0.668686733,1,0.006607051,0.009218089,no
TRMT61B,-0.323008478,0.668555245,1,0.012473657,0.015074287,TRMT61B
ASB7,-0.011800803,0.668356556,1,0.023181637,0.025864874,ASB7
RORC,-0.383223206,0.668303748,1,0.004214843,0.006832231,RORC
DNAJB5,-0.770346522,0.668290454,1,0.003246568,0.005856198,DNAJB5
RAI1,-0.20925279,0.668253158,1,0.009739705,0.012363084,RAI1
CLEC11A,-0.815247536,0.668034566,1,0.002050464,0.004663269,CLEC11A
UTP20,0.013714661,0.668021274,1,0.060260865,0.063171023,UTP20
LOC118612023,-0.53518796,0.667772071,1,0.005410947,0.00802516,no
HMGB3,-0.410609365,0.667653943,1,0.006436179,0.009055417,no
LOC118601571,-2.109525681,0.667396674,1,0.00085436,0.003470339,no
FBXL19,-0.098519593,0.66735829,1,0.015948055,0.01859885,FBXL19
GNG12,0.030366588,0.66728337,1,0.016460671,0.019141091,GNG12
LOC107509653,-0.439243764,0.667106602,1,0.004043971,0.006669559,no
LOC107506203,-0.007890788,0.667086306,1,0.08412599,0.087138054,no
CXCL12,-0.335513324,0.66687303,1,0.008600558,0.011224379,CXCL12
NOM1,0.009238328,0.66674611,1,0.03895882,0.041752521,NOM1
LRRC61,-0.083504826,0.666653509,1,0.019878111,0.022557206,no
DHDH,-0.250012487,0.666526237,1,0.009397961,0.01203774,no
PLCG1,-0.098748073,0.666312663,1,0.032693513,0.035354083,no
LRWD1,-0.097305156,0.666216766,1,0.015777183,0.018436178,LRWD1
DCP1B,-0.126282617,0.66618431,1,0.019365495,0.022014966,DCP1B
PRDM15,-0.306380779,0.665832128,1,0.009568833,0.012200412,PRDM15
PF4_LOC107515318,-0.005616024,0.66551283,1,0.030984792,0.033727361,no
SVIP_LOC107507400,-0.043912146,0.665453844,1,0.040041009,0.042782778,SVIP
LPIN3,-0.309610307,0.665440204,1,0.005980521,0.008621625,LPIN3
SERPINB2,0.073814705,0.665434674,1,0.024149912,0.026895131,SERPINB2
PER2,-0.324338496,0.665423246,1,0.009454918,0.012091964,PER2
CRYM,-1.095935822,0.665372373,1,0.001594805,0.004229476,CRYM
DPH6,-0.030489398,0.665043212,1,0.033433958,0.036167444,DPH6
SFSWAP_LOC107511542,-0.014820616,0.664882156,1,0.048869397,0.051729747,SFSWAP
