pic_names,pic_logfoldchanges,pic_pvals,pic_pvals_adj,pic_pts,UNST_pts,1to1_bat_dragon
NRDE2,0.312733352,0.001014171,0.010743802,0.337744534,0.270680372,NRDE2
U2AF2,0.168686494,0.001016865,0.01076627,0.494821634,0.418502203,U2AF2
TUBB,0.184326261,0.001024662,0.010824402,0.699654776,0.600097895,TUBB
COPS6,0.161684498,0.001026185,0.010828298,0.597813579,0.519334312,COPS6
EIF3D,0.183456749,0.001032405,0.010881702,0.626582278,0.547234459,EIF3D
GTDC1,0.901533544,0.001044398,0.011001925,0.130609896,0.068526676,GTDC1
PDE8A,0.414123118,0.001052947,0.011073343,0.246835443,0.181595693,PDE8A
VPS35,0.174746931,0.001061841,0.011154386,0.593210587,0.505628977,VPS35
CDC5L,0.178391099,0.001063809,0.011162558,0.664556962,0.565834557,CDC5L
PPP2R5C,0.343073577,0.001103578,0.011554023,0.307249712,0.244248654,PPP2R5C
CLPX,0.241708666,0.00111645,0.011682277,0.383774453,0.318159569,CLPX
RBM4B,0.166454554,0.001125129,0.011759975,0.532796318,0.462555066,RBM4B
ZCCHC17,0.237831593,0.001134287,0.011849103,0.376294591,0.309348997,ZCCHC17
ERAP1,0.512744308,0.001154084,0.012042508,0.169735328,0.107195301,ERAP1
ARMC8,0.361100286,0.00119966,0.012497232,0.250863061,0.18844836,ARMC8
LSM14B,0.498577446,0.00120691,0.012558817,0.219217491,0.158590308,LSM14B
S100A13,0.31540814,0.001229031,0.012767775,0.31127733,0.250611845,S100A13
GCC2,0.146455899,0.001245721,0.012933998,0.672036824,0.57072932,GCC2
UFM1,0.197521821,0.001266381,0.013141244,0.787111623,0.675966716,UFM1
CYSTM1,0.026141584,0.001276131,0.013235098,0.312428078,0.226627509,CYSTM1
PRKCZ,1.019825459,0.001283806,0.01330735,0.115074799,0.054331865,PRKCZ
ATP6V1G2,0.756665289,0.001287828,0.013334308,0.128883774,0.067058248,ATP6V1G2
FBXO30,0.415366709,0.001310223,0.013551238,0.238204833,0.177190406,FBXO30
CDKAL1,0.576634407,0.001321657,0.013661977,0.178365938,0.117474302,CDKAL1
SEPHS2,0.23292318,0.001359689,0.014039646,0.368239356,0.296133138,SEPHS2
DHX58,3.544312954,0.001367543,0.014112982,0.066168009,0.005873715,DHX58
MBTPS1,0.228848383,0.001371023,0.01413336,0.35730725,0.291727851,MBTPS1
RAB1B,0.185704798,0.001373942,0.014155671,0.829689298,0.728830152,RAB1B
UQCR10,0.13570492,0.001402644,0.014419733,0.361910242,0.282427802,UQCR10
COG3,0.272426397,0.001408392,0.014470901,0.313003452,0.250611845,COG3
SPSB1,0.353993326,0.00141007,0.014480212,0.260069045,0.198727362,SPSB1
SMG7,0.268969595,0.001412334,0.014495531,0.313578826,0.252080274,SMG7
VPS41,0.228309527,0.001436717,0.014713612,0.302071346,0.237395986,VPS41
DCAF13,0.274964333,0.001460055,0.014936326,0.324510932,0.262359276,DCAF13
RNH1,0.156236976,0.001467231,0.015001554,0.709436133,0.623592756,RNH1
WDR61,0.229392573,0.001472918,0.015051509,0.30552359,0.238374939,WDR61
DYNC1LI1,0.142469987,0.001480076,0.015108199,0.562140391,0.48556045,DYNC1LI1
ZNF326,0.172790393,0.001518531,0.0154671,0.69735328,0.590797846,ZNF326
DOT1L,0.316494375,0.001534154,0.015609286,0.34579977,0.28536466,DOT1L
STIP1,0.174612537,0.001541188,0.015672367,0.664556962,0.565345081,STIP1
TM4SF19,0.379300505,0.001542536,0.015676338,0.219792865,0.156142927,TM4SF19
FBL,0.272583455,0.001550243,0.015730354,0.350402762,0.289769946,FBL
EIF4E3,0.197174475,0.001570754,0.015929869,0.454545455,0.382280959,EIF4E3
BAZ2A,0.23180972,0.001572609,0.01594007,0.455120829,0.39011258,BAZ2A
AFTPH,0.253448814,0.001652025,0.016717962,0.349252014,0.285854136,AFTPH
STAT2,4.284911156,0.001662951,0.016801354,0.062715765,0.003426334,STAT2
PGM1,0.161509141,0.001688875,0.01704493,0.653624856,0.558981889,PGM1
SLC11A1,0.458666056,0.001723932,0.017389388,0.176064442,0.115026921,SLC11A1
TMEM106A,0.940192282,0.001735559,0.017487879,0.101841197,0.041605482,TMEM106A
SNRNP27,0.149126932,0.001743794,0.017533213,0.789413119,0.701419481,SNRNP27
FAM3A,0.380862027,0.001758673,0.017673341,0.241081703,0.182574645,FAM3A
ZNF513,0.212639391,0.001795058,0.018010064,0.335443038,0.266275086,ZNF513
TTC4,0.428533494,0.001807401,0.018114535,0.240506329,0.181595693,TTC4
AFMID,2.279601812,0.001813279,0.018163754,0.070771001,0.01174743,AFMID
SP2,0.43699345,0.001828052,0.01828247,0.210011507,0.151737641,SP2
PRKAR1A,0.244211331,0.001832413,0.018306575,0.421173763,0.354380813,PRKAR1A
USP42,0.577407837,0.00184079,0.01838048,0.18009206,0.121879589,USP42
AFF4,0.173255131,0.001850794,0.01846074,0.433256617,0.364659814,AFF4
KIAA1279,0.500331938,0.001857179,0.018514581,0.207134638,0.148800783,KIAA1279
RAB1A,0.166406617,0.00187209,0.018653334,0.567318757,0.489965737,RAB1A
PPM1B,0.299440235,0.001891793,0.018829664,0.318757192,0.258932942,PPM1B
ATP6V1G1,0.209593147,0.001896869,0.018870174,0.925776755,0.869799315,ATP6V1G1
NCOR1,0.259459823,0.001900131,0.018885478,0.35730725,0.295154185,NCOR1
FKBP3,0.193100706,0.001900419,0.018885478,0.414844649,0.347528145,FKBP3
FICD,0.415650904,0.001908213,0.018952898,0.235327963,0.177190406,FICD
SFSWAP,0.168358445,0.001931479,0.019167574,0.420023015,0.348017621,SFSWAP
PPIF,0.566302419,0.001941544,0.019243223,0.199654776,0.142927068,PPIF
GPATCH8,0.328405976,0.001949591,0.019312783,0.301495972,0.242290749,GPATCH8
ITCH,0.254558533,0.00195836,0.019389415,0.285385501,0.222711698,ITCH
SNRPC,0.162478879,0.001967264,0.019467304,0.437284235,0.3690651,SNRPC
SRSF6,0.378582239,0.001972227,0.019506131,0.235327963,0.173764072,SRSF6
WDR5,0.208455667,0.001981887,0.019591354,0.400460299,0.333333333,WDR5
PLOD3,0.544510543,0.002007592,0.019835004,0.199079402,0.144395497,PLOD3
ICOSLG,0.781502783,0.002016599,0.01991352,0.152474108,0.094958395,ICOSLG
NMD3,0.222336352,0.002018629,0.019913611,0.3141542,0.251590798,NMD3
IFNAR1,0.273701668,0.00201873,0.019913611,0.311852704,0.254527655,IFNAR1
CWC25,0.166614547,0.002090637,0.020601277,0.426352129,0.359275575,CWC25
MED14,0.316843718,0.002095779,0.020632361,0.274453395,0.217816936,MED14
SLC25A29,0.289553791,0.002095989,0.020632361,0.251438435,0.187469408,SLC25A29
ACSL3,0.099606439,0.002108211,0.020741788,0.538550058,0.464512971,ACSL3
TAF3,0.225343615,0.002116147,0.020798071,0.452243959,0.39011258,TAF3
MRPS30,0.256571084,0.002120285,0.020827834,0.275604143,0.21732746,MRPS30
POFUT1,0.290472001,0.002136911,0.020980171,0.267548907,0.206069506,POFUT1
NOP56,0.197081864,0.002151072,0.021089283,0.504602992,0.438081253,NOP56
STK40,0.180407077,0.002151394,0.021089283,0.421173763,0.354380813,STK40
ARHGAP10,0.807294071,0.002153656,0.02110043,0.130034522,0.072442487,ARHGAP10
KAT8,0.230714425,0.002159804,0.021149629,0.30840046,0.243759178,KAT8
SETX,0.20606634,0.00216402,0.021179866,0.384349827,0.319138522,SETX
MTSS1,0.236293957,0.002196814,0.021478429,0.475258918,0.415075869,MTSS1
RNF10,0.15483591,0.002249604,0.021969631,0.754315305,0.652961331,RNF10
GPN1,0.23889339,0.002251735,0.021969631,0.336018412,0.272638277,GPN1
BET1L,0.200521752,0.002261404,0.02205251,0.415420023,0.347528145,BET1L
TNFRSF11B,1.466877222,0.002280743,0.022218015,0.085155351,0.027410671,TNFRSF11B
RAB14,0.170899972,0.002286313,0.022260718,0.421173763,0.35340186,RAB14
EMC4,0.153291062,0.002296804,0.022344133,0.401611047,0.334312286,EMC4
SLC25A46,0.446759254,0.002321607,0.022557562,0.220943613,0.162506118,SLC25A46
MAMLD1,0.598087728,0.002329235,0.022619968,0.168009206,0.110132159,MAMLD1
USP14,0.382848322,0.002338279,0.022672611,0.245109321,0.186979931,USP14
GTPBP10,0.200089872,0.002358453,0.02285642,0.436708861,0.370533529,GTPBP10
SLC29A2,0.375968069,0.0023736,0.022979486,0.228423475,0.167890357,SLC29A2
BAG6,0.154523209,0.002384693,0.023063094,0.446490219,0.372001958,BAG6
MME,0.183352262,0.002419936,0.023391887,0.448791715,0.380323054,MME
AQR,0.224795222,0.002432552,0.023489644,0.323935558,0.265785609,AQR
BLOC1S6,0.331529945,0.002444381,0.023591734,0.256616801,0.200195791,BLOC1S6
DENND5A,0.252404332,0.002451771,0.023650893,0.289413119,0.232501224,DENND5A
CCDC43,0.299024671,0.002456749,0.023686743,0.31703107,0.262848752,CCDC43
HERPUD2,0.209114999,0.002458208,0.023688641,0.349827388,0.281938326,HERPUD2
UQCC1,0.283425122,0.002506547,0.024142071,0.284810127,0.22907489,UQCC1
MED8,0.403747678,0.002509395,0.02415427,0.215765247,0.156632403,MED8
TMEM168,0.237258121,0.002510387,0.02415427,0.254315305,0.193832599,TMEM168
EYA3,0.254643887,0.002518829,0.024223082,0.384925201,0.326970142,EYA3
ASCC3,0.176262781,0.002526798,0.024274848,0.45972382,0.394517866,ASCC3
TSPAN14,0.156216845,0.002557393,0.024543648,0.402761795,0.338717572,TSPAN14
SUPT5H,0.19754298,0.002560168,0.024557726,0.380322209,0.320117474,SUPT5H
ATP6V0A2,0.146156177,0.002583486,0.024756099,0.576524741,0.500734214,ATP6V0A2
USO1,0.138173118,0.002645363,0.02531027,0.590909091,0.515907978,USO1
UBN1,0.430894494,0.002646924,0.025312303,0.247410817,0.192853647,UBN1
POLR2D,0.238330141,0.002685957,0.025659428,0.297468354,0.234948605,POLR2D
PIK3R5,0.322620183,0.002707396,0.025824814,0.207134638,0.146353402,PIK3R5
NT5C1B,0.412669629,0.002710319,0.025839571,0.213463751,0.154185022,NT5C1B
CDC40,0.328080595,0.002718574,0.025898318,0.265247411,0.208516887,CDC40
TMCC1,0.267942011,0.002756545,0.026200432,0.336018412,0.275575135,TMCC1
CTR9,0.147039264,0.002766282,0.026279678,0.52589183,0.445912873,CTR9
FNBP4,0.204858139,0.002796093,0.026536027,0.34867664,0.287322565,FNBP4
MSANTD4,0.465348572,0.002824678,0.026793766,0.19735328,0.141458639,MSANTD4
EEF1D,0.132456839,0.002834635,0.026874634,0.584004603,0.507586882,EEF1D
MPP6,0.336855769,0.00284393,0.02694914,0.303797468,0.247185512,MPP6
EIF3H,0.153627574,0.002848518,0.026978997,0.756041427,0.660792952,EIF3H
CBLL1,0.342379332,0.002883073,0.027278754,0.242807825,0.183064121,CBLL1
ZFAND3,0.274287701,0.002896324,0.027390324,0.254890679,0.192853647,ZFAND3
MED28,0.851432621,0.00296558,0.027988876,0.119677791,0.063142438,MED28
SLC4A1AP,0.375660449,0.003001721,0.0282873,0.216915995,0.16103769,SLC4A1AP
NSFL1C,0.324462831,0.00301005,0.028337343,0.253164557,0.193832599,NSFL1C
NPM1,0.495823532,0.003067758,0.02886614,0.17433832,0.117963779,NPM1
DDX56,0.138097987,0.00307939,0.028947977,0.422324511,0.353891336,DDX56
RASL11B,2.052094698,0.003079539,0.028947977,0.082853855,0.027900147,RASL11B
HBS1L,0.281027555,0.00310955,0.029200839,0.336018412,0.278022516,HBS1L
WDR1,0.319112033,0.003117699,0.029248097,0.353855006,0.303475281,WDR1
LSM12,0.352412552,0.003142109,0.029447666,0.215765247,0.159569261,LSM12
PAN3,0.170038179,0.003162559,0.029624527,0.37456847,0.307391092,PAN3
ADRM1,0.202155843,0.003171294,0.029676737,0.323935558,0.25648556,ADRM1
ANAPC13,0.175571322,0.003182052,0.02976257,0.497698504,0.430249633,ANAPC13
EIF4B,0.160846248,0.003214214,0.030033465,0.561565017,0.482134116,EIF4B
HTD2,0.67860502,0.003227287,0.030136844,0.16283084,0.107684777,HTD2
FBXO11,0.208957419,0.003237436,0.030190334,0.388377445,0.330885952,FBXO11
TBC1D15,0.506387532,0.003321759,0.030945937,0.189873418,0.135095448,TBC1D15
FBRSL1,0.199435532,0.003329932,0.031006684,0.383199079,0.31669114,FBRSL1
GLRX,0.066457406,0.003378702,0.031382973,0.658803222,0.593734704,GLRX
SIPA1L2,0.30430758,0.00338912,0.031464176,0.288837745,0.22907489,SIPA1L2
PHOSPHO1,0.143852815,0.00341973,0.031701316,0.456846951,0.382280959,PHOSPHO1
CPSF7,0.326650977,0.003430263,0.031783269,0.234752589,0.177190406,CPSF7
JKAMP,0.349101871,0.003465367,0.032092686,0.223820483,0.168379834,JKAMP
MAP3K7,0.207620919,0.003484212,0.032241584,0.386075949,0.325501713,MAP3K7
COX10,0.308931082,0.00348488,0.032241584,0.242807825,0.18453255,COX10
GSKIP,1.19505322,0.003510717,0.032448634,0.106444189,0.051884484,GSKIP
CCSER2,0.287037998,0.003514927,0.032471563,0.331990794,0.277043563,CCSER2
BTBD1,0.214985982,0.003592024,0.033129699,0.413118527,0.356828194,BTBD1
ERLEC1,0.137871847,0.003593227,0.033129699,0.826237054,0.747919726,ERLEC1
CD80,0.162394032,0.003611839,0.033284954,0.290563867,0.226138032,CD80
USP10,0.134946853,0.003628804,0.033408488,0.5287687,0.455702398,USP10
DDX39A,0.209330291,0.003635228,0.033451223,0.321058688,0.261869799,DDX39A
IMMP1L,0.42321974,0.003706221,0.034037762,0.207134638,0.151737641,IMMP1L
DCAF4,0.35430491,0.00371277,0.034060925,0.206559264,0.150269212,DCAF4
TGFBR1,0.136204734,0.003719683,0.034081285,0.384349827,0.323543808,TGFBR1
INO80,0.19792144,0.003720038,0.034081285,0.480437284,0.42143906,INO80
PCM1,0.207723483,0.003743705,0.034281383,0.359033372,0.299069995,PCM1
ALCAM,0.195835248,0.003755501,0.034355877,0.560989643,0.503181596,ALCAM
SNX6,0.149123281,0.003812264,0.034841195,0.410241657,0.345080764,SNX6
KLHL20,0.352444679,0.003827896,0.034967036,0.216340621,0.160548213,KLHL20
IRF4,0.745262325,0.0038768,0.035396539,0.144994246,0.089574156,IRF4
NOC3L,0.390604585,0.003913989,0.035718716,0.229574223,0.175721977,NOC3L
EIF3J,0.22385028,0.004028462,0.036709849,0.323360184,0.262848752,EIF3J
COPS5,0.170973077,0.004138141,0.037691018,0.430955121,0.367107195,COPS5
SNAPC2,0.579655945,0.004163818,0.037906498,0.160529344,0.105726872,SNAPC2
MIPEP,0.388737023,0.004167358,0.037909115,0.219792865,0.165442976,MIPEP
MDN1,0.250448138,0.004203497,0.038212132,0.329113924,0.274106706,MDN1
FAM122B,0.696674228,0.004209846,0.038251321,0.143268124,0.088595203,FAM122B
NIP7,0.197563186,0.004338862,0.039385456,0.399309551,0.341164953,NIP7
ST3GAL5,0.870291591,0.004347644,0.039446096,0.110471807,0.05628977,ST3GAL5
OSTM1,0.21717006,0.004354804,0.03949197,0.301495972,0.242290749,OSTM1
ECHDC2,0.149177507,0.004365051,0.039565781,0.637514384,0.557513461,ECHDC2
EPG5,0.258847594,0.004399434,0.039819755,0.240506329,0.183553598,EPG5
TRAPPC10,0.212426782,0.004423461,0.039979398,0.365362486,0.307391092,TRAPPC10
CDC42,0.18467617,0.004454498,0.040201843,0.372266974,0.307880568,CDC42
PSTPIP1,1.341929555,0.00447397,0.040358174,0.094361335,0.041116006,PSTPIP1
CLPTM1,0.112223007,0.00451378,0.04067819,0.586306099,0.503671072,CLPTM1
ATP6V1B2,0.166200861,0.004523941,0.040750202,0.80840046,0.737151248,ATP6V1B2
SNX1,0.146154627,0.0045802,0.041237177,0.685270426,0.589329418,SNX1
ARL5B,0.968470275,0.004633626,0.041698189,0.101265823,0.047479197,ARL5B
PDSS2,0.343026251,0.004649676,0.04182258,0.214614499,0.158590308,PDSS2
GEMIN7,0.175953925,0.00467341,0.042003658,0.426927503,0.365638767,GEMIN7
UGGT1,0.11839772,0.004745049,0.042566021,0.422324511,0.360744004,UGGT1
UBR1,0.179385096,0.004773893,0.042775907,0.398158803,0.335780715,UBR1
NEDD1,0.214976713,0.004943651,0.044149484,0.279056387,0.220753793,NEDD1
WAC,0.241364241,0.005018094,0.044792994,0.359608746,0.304454234,WAC
SENP1,0.408364654,0.005025548,0.044814322,0.179516686,0.125305923,SENP1
RAP2C,0.185588226,0.005027646,0.044814322,0.385500575,0.326480666,RAP2C
CASP7,0.346705645,0.005065076,0.045126533,0.220368239,0.165932452,CASP7
ATG4C,0.628558159,0.005102286,0.045436482,0.15420023,0.101321586,ATG4C
CPEB4,0.123615302,0.005241247,0.04656351,0.513233602,0.439060206,CPEB4
CHMP2B,0.213608384,0.005244153,0.046567287,0.347525892,0.29319628,CHMP2B
ZSWIM2,0.22009334,0.005271831,0.046790929,0.287111623,0.226627509,ZSWIM2
QRICH1,0.1245405,0.005312125,0.047083953,0.440736479,0.379344102,QRICH1
TNFRSF12A,1.251901627,0.005347518,0.047350757,0.080552359,0.027900147,TNFRSF12A
CCPG1,0.178509861,0.005364058,0.047451959,0.307825086,0.250122369,CCPG1
CSTF3,0.34716022,0.005365788,0.047451959,0.221518987,0.167400881,CSTF3
SMIM7,0.118133813,0.005373707,0.047470693,0.750287687,0.671561429,SMIM7
RC3H1,0.09987326,0.005422437,0.047856127,0.350978136,0.286343612,RC3H1
TGS1,0.288529843,0.005457488,0.048120225,0.277330265,0.224180127,TGS1
EMC2,0.202314585,0.005554935,0.048910526,0.35155351,0.292217327,EMC2
CAB39,0.431251258,0.005579221,0.049101328,0.195627158,0.144884973,CAB39
NIN,0.187615857,0.005589731,0.049170778,0.386075949,0.325991189,NIN
UBE2H,0.159531161,0.005595636,0.049199659,0.403912543,0.346549192,UBE2H
YBX1,0.056697052,8.69049e-05,0.00114805,0.9712313,0.940283896,YBX1
TKT,0.008711754,5.56158e-05,0.00076429,0.970080552,0.941262849,TKT
