pic_names,pic_logfoldchanges_x,pic_pvals_x,pic_pvals_adj_x,pic_pts_x,UNST_pts_x,1to1_bat_dragon_x,pic_logfoldchanges_y,pic_pvals_y,pic_pvals_adj_y,pic_pts_y,UNST_pts_y,1to1_bat_dragon_y
MVD,0.428024024,1.47762e-08,3.31e-07,0.467203682,0.347528145,MVD,-0.303331316,0.001212163,0.010099119,0.077632853,0.097603297,MVD
DCTN6,0.428008795,2.98729e-06,4.93205e-05,0.381472957,0.292706804,DCTN6,0.278289169,0.022861669,0.13319543,0.139374608,0.127968767,DCTN6
TXNIP,0.426683217,0.00021237,0.002592073,0.418296893,0.354380813,TXNIP,,,,,,
ZNF644,0.426426798,5.26534e-15,2.05064e-13,0.753164557,0.601566324,ZNF644,-0.064750984,0.057715978,0.292079876,0.241271288,0.254907277,ZNF644
METRNL,0.425431609,2.78115e-12,8.8638e-11,0.689873418,0.57856094,METRNL,-0.681202173,4.6046000000000005e-34,3.5204500000000003e-32,0.155550493,0.228174818,METRNL
LGALS8,0.423580706,1.96911e-12,6.38415e-11,0.543153049,0.408223201,LGALS8,0.677357078,2.6228399999999997e-31,1.8400300000000002e-29,0.245429174,0.182572389,LGALS8
IMMP1L,0.42321974,0.003706221,0.034037762,0.207134638,0.151737641,IMMP1L,0.111037828,0.979047294,1.0,0.042205388,0.042240538,IMMP1L
ERH,0.422819406,5.75677e-15,2.23277e-13,0.686996548,0.558492413,ERH,-0.106568664,7.81165e-05,0.000846323,0.493136641,0.522014966,ERH
ADSL,0.422595948,0.000189727,0.002338635,0.280782509,0.208027411,ADSL,-0.136499479,0.25982456,0.98271488,0.03104175,0.038065286,ADSL
TSNAX,0.421666801,2.02582e-08,4.45822e-07,0.46260069,0.362701909,TSNAX,-0.092691109,0.233935368,0.90473491,0.055305576,0.062845678,TSNAX
SAP30BP,0.421552509,0.000125397,0.001598064,0.277330265,0.202153696,SAP30BP,,,,,,
CYTIP,0.42082867,0.000372699,0.004350931,0.265822785,0.194811552,CYTIP,,,,,,
PSMA4,0.419722199,3.66713e-17,1.69974e-15,0.822209436,0.715124816,PSMA4,-0.184814274,2.02775e-09,4.2653e-08,0.356951643,0.394913784,PSMA4
WDR43,0.419420868,2.73621e-08,5.89038e-07,0.449942463,0.342143906,WDR43,-0.135372132,0.000507515,0.004628537,0.208292989,0.231102917,WDR43
ITFG1,0.418582499,2.36536e-12,7.60316e-11,0.50575374,0.366128243,ITFG1,-0.35777989,0.00020767,0.002075563,0.071538418,0.094620974,ITFG1
SLC25A28,0.418347657,0.000605829,0.00672538,0.268699655,0.205090553,SLC25A28,0.840857685,4.72008e-13,1.38862e-11,0.111921171,0.068322308,SLC25A28
MMADHC,0.418335795,3.06338e-07,5.75634e-06,0.401611047,0.306412139,MMADHC,-0.006483927,0.234119999,0.90473491,0.122970895,0.131872899,MMADHC
HIVEP2,0.418259323,1.56762e-08,3.49079e-07,0.490218642,0.375428292,HIVEP2,0.472195148,1.50116e-16,5.57175e-15,0.216722675,0.168691031,HIVEP2
UPP1,0.417171687,0.000163955,0.002055954,0.287111623,0.220264317,UPP1,1.084793091,8.8645e-44,9.12758e-42,0.180042148,0.09830821,UPP1
PPP1CB,0.416864961,9.45605e-12,2.87231e-10,0.574223245,0.45031816,PPP1CB,-0.081192717,0.012481167,0.07942165,0.194338441,0.212341395,PPP1CB
CREBBP,0.416319966,3.25294e-10,8.66158e-09,0.498849252,0.375428292,CREBBP,,,,,,
FICD,0.415650904,0.001908213,0.018952898,0.235327963,0.177190406,FICD,-0.361069828,0.193374273,0.780588907,0.022782936,0.030745038,FICD
FBXO30,0.415366709,0.001310223,0.013551238,0.238204833,0.177190406,FBXO30,-0.118059427,0.228454743,0.888895372,0.042831919,0.05042837,FBXO30
MED31,0.415188968,0.000164772,0.002063438,0.297468354,0.226627509,MED31,-0.031875391,0.386372864,1.0,0.109358091,0.115009218,MED31
AIMP2,0.414644271,0.000375102,0.004373549,0.268124281,0.203132648,AIMP2,-0.035997164,0.179696354,0.737144754,0.112889446,0.122275241,AIMP2
PDE8A,0.414123118,0.001052947,0.011073343,0.246835443,0.181595693,PDE8A,0.085454375,0.49934564,1.0,0.0496668,0.05416983,PDE8A
KATNBL1,0.413688242,0.000101379,0.001315195,0.244533947,0.167400881,KATNBL1,-0.294312984,0.006852137,0.046910505,0.048698525,0.065556881,KATNBL1
ALOX5,0.412899315,7.65988e-12,2.33807e-10,0.745109321,0.603524229,ALOX5,-1.168565154,0.952075241,1.0,0.000284787,0.000650689,ALOX5
NT5C1B,0.412669629,0.002710319,0.025839571,0.213463751,0.154185022,NT5C1B,0.0,1.0,1.0,0.0,0.0,NT5C1B
CPSF2,0.412563086,1.17951e-05,0.000181789,0.327387802,0.24473813,CPSF2,-0.152877942,0.018152143,0.109530513,0.111351598,0.126450493,CPSF2
UBAC1,0.412336349,0.000972363,0.010369664,0.279056387,0.218306412,UBAC1,-0.356188446,8.4717e-07,1.27706e-05,0.096087031,0.127101182,UBAC1
TRPC4AP,0.411862701,2.07646e-08,4.55898e-07,0.439585731,0.336270191,TRPC4AP,,,,,,
MTA2,0.41135633,1.9119e-11,5.65199e-10,0.557537399,0.424375918,MTA2,-0.342351764,1.03136e-06,1.53121e-05,0.112889446,0.143205726,MTA2
RBM17,0.410189688,7.84771e-13,2.65437e-11,0.689298044,0.550660793,RBM17,-0.081021681,0.018175585,0.109620156,0.155322663,0.172052923,RBM17
MEX3C,0.408860683,1.62416e-09,4.06517e-08,0.518411968,0.401370534,MEX3C,-0.16434446,0.148110711,0.634696275,0.048926354,0.057965514,MEX3C
SENP1,0.408364654,0.005025548,0.044814322,0.179516686,0.125305923,SENP1,-0.111639306,0.171992248,0.712754633,0.082702056,0.091313307,SENP1
PTPN1,0.407724559,2.10643e-09,5.20289e-08,0.532796318,0.431718062,PTPN1,-0.079152301,0.001720771,0.013822462,0.536139432,0.56246611,PTPN1
CNOT11,0.407210618,1.58425e-05,0.000237806,0.32853855,0.243759178,CNOT11,-0.03447165,0.568395163,1.0,0.047046762,0.05069949,CNOT11
AOAH,0.406778514,2.42782e-12,7.77896e-11,0.722669735,0.597650514,AOAH,-0.43245557,5.87527e-06,7.75752e-05,0.070684058,0.098796226,AOAH
MTFR1,0.406269521,3.91949e-12,1.23451e-10,0.64269275,0.506118453,MTFR1,-0.261734039,0.300066056,1.0,0.028364755,0.034703394,MTFR1
TXNL1,0.405155987,5.47567e-11,1.56691e-09,0.618527043,0.499755262,TXNL1,-0.170913324,2.01931e-06,2.87111e-05,0.272540867,0.304251166,TXNL1
TOMM7,0.405029565,9.34331e-05,0.0012231,0.261219793,0.182574645,TOMM7,-0.238444924,4.67945e-09,9.3355e-08,0.23779689,0.27421104,TOMM7
WDFY1,0.404848665,6.76963e-05,0.000914899,0.296317606,0.216348507,WDFY1,-0.431014925,0.002418608,0.01867601,0.041920601,0.060676716,WDFY1
MED8,0.403747678,0.002509395,0.02415427,0.215765247,0.156632403,MED8,-0.283757001,0.0003244,0.003096782,0.097112263,0.119509815,MED8
NCOA7,0.402854264,1.23291e-09,3.12336e-08,0.762370541,0.653940284,NCOA7,-0.161064655,0.018759718,0.11253187,0.175884263,0.1891335,NCOA7
JARID2,0.402760655,0.00014865,0.001877836,0.280782509,0.206558982,JARID2,-0.331317484,5.97517e-09,1.17642e-07,0.141026371,0.177854896,JARID2
ATRX,0.401683539,2.78367e-10,7.48639e-09,0.875719217,0.725893294,ATRX,-0.159395799,4.70229e-08,8.31562e-07,0.419604716,0.453421538,ATRX
PSMB9,0.400192022,6.22295e-06,9.93344e-05,0.342347526,0.254527655,PSMB9,0.784618556,0.0,0.0,0.760950048,0.658280013,PSMB9
MAP4K4,0.399831682,8.0393e-09,1.85854e-07,0.456846951,0.342633382,MAP4K4,-0.201133072,0.001084809,0.009121399,0.116363843,0.13724108,MAP4K4
NOL7,0.399767429,4.11706e-14,1.50069e-12,0.685270426,0.551639745,NOL7,-0.142924264,8.98672e-06,0.000114571,0.319302842,0.349799371,NOL7
DTX2,0.399309039,9.4188e-07,1.66175e-05,0.407364787,0.313264807,DTX2,-0.110389777,0.292879471,1.0,0.037648801,0.044246828,DTX2
ZDHHC3,0.398864567,6.80421e-09,1.59263e-07,0.514959724,0.407733725,ZDHHC3,-0.236225232,0.021036987,0.124179497,0.047787207,0.062303438,ZDHHC3
RNF185,0.398131967,2.25965e-07,4.31956e-06,0.440161105,0.337249143,RNF185,-0.232732177,0.053211138,0.273070662,0.050464202,0.06246611,RNF185
STXBP1,0.398058861,5.5117e-07,9.98704e-06,0.425201381,0.330396476,STXBP1,-0.578163862,2.77445e-06,3.8715e-05,0.055248619,0.083884611,STXBP1
MAGOH,0.397758365,1.52236e-15,6.19908e-14,0.742807825,0.604503182,MAGOH,-0.075745478,0.012974967,0.082032375,0.244517856,0.263257781,MAGOH
RAB12,0.397677332,7.51219e-08,1.53281e-06,0.443037975,0.339207048,RAB12,0.028795708,0.492381818,1.0,0.095517457,0.100694068,RAB12
HNRNPDL,0.394933909,5.81006e-11,1.66007e-09,0.734177215,0.625061185,HNRNPDL,-0.164768785,2.57249e-09,5.34074e-08,0.441647206,0.478635723,HNRNPDL
DIP2B,0.394488484,7.11768e-09,1.66186e-07,0.463751438,0.34948605,DIP2B,-0.262259871,6.28037e-05,0.000689491,0.128780543,0.153779417,DIP2B
R3HDM2,0.394199193,2.48816e-07,4.73709e-06,0.410241657,0.311796378,R3HDM2,-0.042577796,0.221884355,0.868092367,0.133906704,0.142283917,R3HDM2
EAPP,0.394096285,0.000169064,0.002112966,0.292865362,0.221732746,EAPP,,,,,,
CCNL1,0.394059092,9.17104e-07,1.62091e-05,0.447065593,0.358296623,CCNL1,0.609803736,2.24244e-15,7.676e-14,0.186535285,0.141145212,CCNL1
KLF6,0.393048376,4.73558e-11,1.36763e-09,0.742232451,0.636319139,KLF6,0.479573518,2.69969e-41,2.6312699999999998e-39,0.415275958,0.352131005,KLF6
SUMO1,0.392971456,4.31452e-09,1.03044e-07,0.475834292,0.364659814,SUMO1,-0.112093024,0.000856897,0.007415022,0.261320271,0.285001627,SUMO1
UBE2K,0.39283669,5.95623e-08,1.24096e-06,0.436708861,0.328928047,UBE2K,-0.120857149,0.002286146,0.017776803,0.18579484,0.206756317,UBE2K
METAP2,0.39278537,2.21792e-12,7.14147e-11,0.632336018,0.499265786,METAP2,-0.222245142,7.03081e-09,1.37789e-07,0.247536595,0.284784731,METAP2
U2SURP,0.392597824,8.11951e-09,1.87248e-07,0.544879171,0.439549682,U2SURP,,,,,,
BCAS2,0.392086059,1.24555e-05,0.000190403,0.321058688,0.23690651,BCAS2,0.041466679,0.999902448,1.0,0.170473315,0.172161371,BCAS2
DESI1,0.391977936,1.42542e-05,0.000215964,0.349252014,0.262359276,DESI1,-0.02077378,0.330821004,1.0,0.060773481,0.067183603,DESI1
STARD3,0.391799122,1.64426e-10,4.5458e-09,0.569044879,0.449828683,STARD3,-0.073251665,0.335126837,1.0,0.059121718,0.065231537,STARD3
AP3S1,0.391739964,1.76123e-06,2.98661e-05,0.37456847,0.279490945,AP3S1,-0.086216755,0.011376367,0.073230881,0.168593723,0.186910313,AP3S1
DKC1,0.391475022,0.000474442,0.005404262,0.308975834,0.243759178,DKC1,-0.350447148,0.000508512,0.004635971,0.069430996,0.090933738,DKC1
CHIC2,0.391244441,9.60428e-06,0.00014962,0.310126582,0.227606461,CHIC2,-0.220061749,0.000602579,0.0054029,0.114598166,0.136210823,CHIC2
GALNT2,0.391141593,1.4991e-12,4.90262e-11,0.622554661,0.480665688,GALNT2,-0.527433276,0.015794866,0.097002815,0.026883864,0.041698297,GALNT2
EIF1AX,0.390796363,9.81561e-15,3.74509e-13,0.751438435,0.617719041,EIF1AX,-0.185073569,3.28951e-05,0.000379237,0.186820072,0.213968116,EIF1AX
NOC3L,0.390604585,0.003913989,0.035718716,0.229574223,0.175721977,NOC3L,-0.171511829,0.000824657,0.007162734,0.112319872,0.134258757,NOC3L
MIPEP,0.388737023,0.004167358,0.037909115,0.219792865,0.165442976,MIPEP,,,,,,
LUZP1,0.388195753,1.21256e-05,0.000186423,0.403337169,0.324033284,LUZP1,1.211479187,1.28615e-17,5.13976e-16,0.11493991,0.064906192,LUZP1
SHISA5,0.387122333,1.17555e-13,4.21134e-12,0.830264672,0.719530103,SHISA5,0.603260696,1.1418999999999999e-188,3.7384e-186,0.776955061,0.665546036,SHISA5
LUC7L3,0.386749625,6.44207e-08,1.33183e-06,0.507479862,0.399902105,LUC7L3,-0.314022541,5.48394e-23,2.8290499999999998e-21,0.346129749,0.40489101,LUC7L3
SAR1A,0.386549592,5.98421e-13,2.04618e-11,0.70310702,0.563876652,SAR1A,-0.197668269,1.4156e-05,0.000174885,0.170017657,0.198568485,SAR1A
MAK16,0.386070549,1.93282e-06,3.26284e-05,0.373993096,0.283406755,MAK16,-0.137966618,0.009873927,0.064618299,0.140001139,0.156815964,MAK16
USP53,0.385156363,4.39025e-09,1.04719e-07,0.771001151,0.657366618,USP53,-0.292568833,0.505824708,1.0,0.018568092,0.02261143,USP53
FBRS,0.385064691,1.50366e-07,2.95567e-06,0.439585731,0.331375428,FBRS,0.059532285,0.625331898,1.0,0.081847696,0.085674005,FBRS
BLCAP,0.384403199,5.2916e-06,8.52652e-05,0.35155351,0.260890847,BLCAP,,,,,,
SUCO,0.384343058,2.08102e-07,4.02289e-06,0.448791715,0.34948605,SUCO,0.09350279,0.884551385,1.0,0.07768981,0.079221343,SUCO
CDK13,0.384224892,0.000784887,0.008546348,0.295742232,0.232501224,CDK13,-0.238548234,3.20215e-07,5.11382e-06,0.188016176,0.220420779,CDK13
MRPS6,0.383918405,1.56079e-11,4.65806e-10,0.574798619,0.451297112,MRPS6,-0.261189044,6.02155e-05,0.000663072,0.093637865,0.119238694,MRPS6
ARAP2,0.383628994,1.37547e-06,2.36234e-05,0.391829689,0.299069995,ARAP2,0.437933207,2.07923e-33,1.55249e-31,0.378595432,0.309673571,ARAP2
INPP5D,0.383594722,0.000346005,0.004072225,0.258918297,0.189916789,INPP5D,-0.132636681,0.000686008,0.006072058,0.182548271,0.205888732,INPP5D
USP14,0.382848322,0.002338279,0.022672611,0.245109321,0.186979931,USP14,-0.083003618,0.051601981,0.266042439,0.14233639,0.155514586,USP14
BGLAP,0.382683665,6.06981e-08,1.26043e-06,0.607019563,0.513950073,BGLAP,,,,,,
ZNF830,0.381872386,1.15428e-11,3.47804e-10,0.710011507,0.6020558,ZNF830,0.070220068,0.942458517,1.0,0.169220254,0.171673354,ZNF830
B4GALT5,0.381863236,1.25361e-07,2.48235e-06,0.487341772,0.386686246,B4GALT5,-0.227569699,3.9979e-06,5.43323e-05,0.16010708,0.189241948,B4GALT5
DDX18,0.381652057,4.45409e-12,1.39586e-10,0.643843498,0.509055311,DDX18,-0.134965345,9.22566e-07,1.38012e-05,0.446545537,0.482268734,DDX18
TMF1,0.380874872,8.39306e-09,1.92845e-07,0.588607595,0.474302496,TMF1,-0.249667138,1.01339e-05,0.000127918,0.152417839,0.179969635,TMF1
FAM3A,0.380862027,0.001758673,0.017673341,0.241081703,0.182574645,FAM3A,-0.564494669,0.01791316,0.10831884,0.021017258,0.035570979,FAM3A
DNAJB9,0.38033855,2.79784e-06,4.65612e-05,0.378596087,0.288301517,DNAJB9,-0.160607204,0.004177415,0.030348356,0.103548442,0.122166793,DNAJB9
CHMP5,0.380227834,1.27932e-14,4.82236e-13,0.781357883,0.668135095,CHMP5,0.392683566,4.14327e-12,1.12796e-10,0.251295779,0.217980696,CHMP5
PPP6R3,0.380073547,2.30889e-10,6.27244e-09,0.598964327,0.479686735,PPP6R3,-0.230933443,0.002753719,0.020985168,0.0911887,0.109966381,PPP6R3
EIF4A2,0.379715592,6.43622e-11,1.83062e-09,0.693325662,0.583455702,EIF4A2,-0.066548564,0.003794955,0.027815149,0.378310645,0.402505151,EIF4A2
SUB1,0.379671335,1.99406e-20,1.1042e-18,0.941887227,0.871267744,SUB1,0.040387239,0.062005307,0.31058089,0.658939454,0.659635614,SUB1
TM4SF19,0.379300505,0.001542536,0.015676338,0.219792865,0.156142927,TM4SF19,-0.357946575,0.505069461,1.0,0.012359743,0.016429888,TM4SF19
SRSF6,0.378582239,0.001972227,0.019506131,0.235327963,0.173764072,SRSF6,0.035338763,0.712892673,1.0,0.233468132,0.240158334,SRSF6
EXOC8,0.378036946,0.000243726,0.002942268,0.259493671,0.186000979,EXOC8,-0.020388443,0.517021875,1.0,0.025630803,0.029714781,EXOC8
VAV3,0.377454311,1.12887e-06,1.96033e-05,0.520713464,0.439060206,VAV3,-0.237126946,8.33079e-08,1.43546e-06,0.197015435,0.231753606,VAV3
NPAT,0.377250731,0.000117655,0.001504505,0.287686997,0.211943221,NPAT,,,,,,
DNAJC8,0.376594812,4.51678e-16,1.89685e-14,0.816455696,0.712677435,DNAJC8,-0.198083565,3.24483e-10,7.41145e-09,0.350458507,0.391226548,DNAJC8
UTP23,0.37648195,3.38068e-06,5.5571e-05,0.379746835,0.291238375,UTP23,-0.168541387,0.047310194,0.247412064,0.071253631,0.083667715,UTP23
UNC93B1,0.376160502,1.37033e-05,0.00020829,0.319332566,0.236417034,UNC93B1,0.423679531,0.000107982,0.001138961,0.147348636,0.12748075,UNC93B1
SEC23A,0.376069278,3.0887e-06,5.095e-05,0.333716916,0.237885463,SEC23A,-0.344818354,0.108011625,0.492761853,0.032408726,0.042240538,SEC23A
SLC29A2,0.375968069,0.0023736,0.022979486,0.228423475,0.167890357,SLC29A2,-0.711402237,0.868553408,1.0,0.001594805,0.002602755,SLC29A2
ESF1,0.375891119,3.12914e-09,7.57939e-08,0.552934407,0.432697014,ESF1,0.013672038,0.516160559,1.0,0.214444381,0.221396812,ESF1
SLC4A1AP,0.375660449,0.003001721,0.0282873,0.216915995,0.16103769,SLC4A1AP,,,,,,
PSMD3,0.375479072,2.16482e-07,4.15521e-06,0.463176064,0.36123348,PSMD3,-0.094626963,0.037711544,0.204632806,0.11750299,0.131384882,PSMD3
RBM3,0.375050217,4.6273199999999995e-39,6.89397e-37,0.955120829,0.926578561,RBM3,0.108159401,2.86567e-09,5.9062e-08,0.678532779,0.667010086,RBM3
STX12,0.374771327,0.000876888,0.009451473,0.230149597,0.1649535,STX12,-0.141007856,0.035367857,0.193851384,0.095232671,0.108719228,STX12
RAB3IP,0.374253869,0.000919444,0.009862747,0.19735328,0.131179638,RAB3IP,,,,,,
TP53,0.374141276,2.38633e-08,5.19076e-07,0.477560414,0.36514929,TP53,-0.071147166,0.161966472,0.679811938,0.116762545,0.126179373,TP53
CD47,0.373836547,2.17352e-12,7.02259e-11,0.675489068,0.54968184,CD47,-0.06046569,0.014193714,0.088597084,0.490402688,0.511929292,CD47
SSRP1,0.37340796,3.44759e-07,6.40774e-06,0.546605293,0.444933921,SSRP1,-0.184183627,0.002967603,0.022466856,0.113459019,0.132306691,SSRP1
SKP1,0.372633517,3.14684e-09,7.61243e-08,0.558688147,0.445423397,SKP1,-0.171966866,4.57244e-10,1.0162e-08,0.442102865,0.48194339,SKP1
CIR1,0.372580141,1.35491e-05,0.00020628,0.386651323,0.306412139,CIR1,-0.213715017,2.86109e-13,8.52517e-12,0.383835507,0.431298124,CIR1
FBXL21,0.371890426,1.09887e-06,1.91355e-05,0.393555811,0.294664709,FBXL21,,,,,,
CSNK1G3,0.370402485,2.01296e-06,3.39203e-05,0.405638665,0.311306902,CSNK1G3,-0.145131156,0.002708409,0.02067621,0.18642137,0.205346492,CSNK1G3
KATNAL1,0.369706541,0.000404066,0.004682181,0.258342923,0.18844836,KATNAL1,-0.542283058,0.756680808,1.0,0.002449166,0.004337924,KATNAL1
GNL2,0.369484276,7.10828e-06,0.000112684,0.399884925,0.318159569,GNL2,-0.230296448,0.049582806,0.257661077,0.040724497,0.052976901,GNL2
EPC1,0.369184911,2.16637e-05,0.000319458,0.387226697,0.305433186,EPC1,-0.113338925,0.00058212,0.005236414,0.305291337,0.329411127,EPC1
UBE2R2,0.369108021,0.000579999,0.006476942,0.256616801,0.18844836,UBE2R2,-0.289214224,1.61059e-05,0.000196691,0.094264396,0.121678777,UBE2R2
UTP3,0.368484646,0.00011836,0.001511655,0.368239356,0.29711209,UTP3,-0.152831852,1.26435e-06,1.85875e-05,0.289286325,0.322199328,UTP3
PPIE,0.368347883,0.00017903,0.002225667,0.306098964,0.231032795,PPIE,-0.207491562,0.006982615,0.047650471,0.094093524,0.11088819,PPIE
RABGAP1L,0.368306756,8.75286e-08,1.77248e-06,0.667433832,0.572197748,RABGAP1L,0.720965147,4.624200000000001e-108,1.0268000000000001e-105,0.489548328,0.37078408,RABGAP1L
OSBPL8,0.367748052,2.80017e-08,6.01427e-07,0.546029919,0.434165443,OSBPL8,-0.201277539,3.30101e-07,5.26841e-06,0.217690949,0.251816506,OSBPL8
CCDC59,0.367735773,1.05634e-07,2.12082e-06,0.519562716,0.42927068,CCDC59,0.079909921,0.657242064,1.0,0.221336219,0.222806637,CCDC59
ARF4,0.366502255,2.24908e-13,7.92116e-12,0.79976985,0.689672051,ARF4,0.175624281,0.002500964,0.01925373,0.279888364,0.270090012,ARF4
NFE2L2,0.366192281,1.38664e-12,4.55866e-11,0.849827388,0.749877631,NFE2L2,-0.514833987,1.3724200000000002e-18,5.76416e-17,0.187389645,0.235657738,NFE2L2
KIN,0.366009235,5.74185e-05,0.000785612,0.333716916,0.255996084,KIN,-0.091324314,0.015199351,0.094069466,0.139602438,0.156219499,KIN
MAP7D3,0.364844859,2.41326e-10,6.54649e-09,0.69447641,0.575134606,MAP7D3,-0.086535171,0.500131177,1.0,0.045394999,0.049615009,MAP7D3
SCP2,0.36418277,1.23876e-08,2.79831e-07,0.630034522,0.531081743,SCP2,-0.188496441,6.68341e-07,1.02135e-05,0.269294299,0.300130138,SCP2
ACBD3,0.364014328,6.22558e-10,1.61748e-08,0.646720368,0.524229075,ACBD3,-0.149031177,0.000575136,0.005182308,0.177763855,0.200791671,ACBD3
S100A4,0.362928182,1.06544e-08,2.4243e-07,0.956271577,0.921194322,S100A4,-0.287808836,1.77168e-23,9.30896e-22,0.660989919,0.698893829,S100A4
MOB3C,0.36281538,1.13611e-05,0.000175243,0.417146145,0.341164953,MOB3C,0.274238259,0.397859977,1.0,0.043515407,0.038499078,MOB3C
CSK,0.362807721,3.62066e-12,1.14615e-10,0.777330265,0.654919236,CSK,-0.213576883,1.45031e-06,2.10069e-05,0.19798371,0.228500163,CSK
SLC25A17,0.362443507,7.07295e-06,0.000112234,0.390678941,0.302985805,SLC25A17,-0.296649128,0.035756656,0.195859769,0.044996298,0.057965514,SLC25A17
SGK3,0.362434149,0.000641009,0.007082416,0.284234753,0.219285365,SGK3,,,,,,
KLHL15,0.361971766,0.000165186,0.002067253,0.3429229,0.270680372,KLHL15,0.202576175,0.694002195,1.0,0.029674774,0.027328923,KLHL15
ARMC8,0.361100286,0.00119966,0.012497232,0.250863061,0.18844836,ARMC8,-0.124757215,0.240163391,0.923755437,0.046648061,0.054007158,ARMC8
UBE2I,0.360571623,1.78258e-11,5.2947e-10,0.653624856,0.539402839,UBE2I,-0.14323698,6.38103e-05,0.000699339,0.237455146,0.264992951,UBE2I
GATAD2B,0.359476119,0.000794147,0.008637158,0.265247411,0.200195791,GATAD2B,-0.290172458,0.000174957,0.001768686,0.099048812,0.122437913,GATAD2B
ND4L,0.357843101,8.67934e-06,0.000136228,0.536248562,0.455212922,ND4L,0.039822232,0.703431516,1.0,0.165290198,0.169558616,ND4L
PDCL3,0.356972605,1.57136e-07,3.07267e-06,0.457422325,0.350465002,PDCL3,-0.126982719,0.032084005,0.178263089,0.102010594,0.115822579,PDCL3
ABCF1,0.356256485,1.73416e-09,4.3232e-08,0.635788262,0.513950073,ABCF1,-0.189588562,1.93556e-09,4.07473e-08,0.357919918,0.396920074,ABCF1
SETD2,0.356211692,4.02163e-10,1.05734e-08,0.630034522,0.505628977,SETD2,-0.112945259,0.002261253,0.017620796,0.241385202,0.261847956,SETD2
NAP1L1,0.355936736,6.22971e-10,1.61748e-08,0.689298044,0.575134606,NAP1L1,0.009043825,0.873259574,1.0,0.382525488,0.390304739,NAP1L1
SEC24C,0.355705678,1.05018e-11,3.17967e-10,0.742232451,0.60988742,SEC24C,0.239650667,0.298366896,1.0,0.070684058,0.064797744,SEC24C
NUMB,0.354981869,4.97816e-06,8.03526e-05,0.384925201,0.291238375,NUMB,-0.111270249,0.073065193,0.355999385,0.078487213,0.090120377,NUMB
DCAF4,0.35430491,0.00371277,0.034060925,0.206559264,0.150269212,DCAF4,-0.078521192,0.593407302,1.0,0.017998519,0.021310053,DCAF4
WASF2,0.354272783,3.99668e-10,1.05225e-08,0.704833142,0.57464513,WASF2,-0.187584162,1.6105e-08,3.02667e-07,0.313094492,0.350124715,WASF2
BIRC6,0.354194969,2.6205e-10,7.08818e-09,0.70023015,0.567302986,BIRC6,-0.181206048,1.78353e-08,3.32683e-07,0.307854417,0.345569895,BIRC6
SPSB1,0.353993326,0.00141007,0.014480212,0.260069045,0.198727362,SPSB1,0.247659087,0.755360536,1.0,0.023580338,0.021743846,SPSB1
EIF3I,0.353572309,9.28839e-11,2.61021e-09,0.712888377,0.590797846,EIF3I,-0.247631609,4.46846e-17,1.72627e-15,0.389018625,0.440516213,EIF3I
GTF2E2,0.352801502,0.000442918,0.005097768,0.307825086,0.241801273,GTF2E2,-0.302078933,0.000416373,0.003883306,0.086290369,0.108231211,GTF2E2
KLHL20,0.352444679,0.003827896,0.034967036,0.216340621,0.160548213,KLHL20,-0.21707058,0.303149588,1.0,0.029560859,0.035896324,KLHL20
LSM12,0.352412552,0.003142109,0.029447666,0.215765247,0.159569261,LSM12,-0.13109304,0.001966802,0.015568589,0.152019138,0.172866283,LSM12
UCHL5,0.35232389,1.24666e-05,0.000190418,0.416570771,0.330885952,UCHL5,-0.105109565,0.044021686,0.23298192,0.109870707,0.12292593,UCHL5
PSMC2,0.351653516,2.03833e-07,3.9447e-06,0.483314154,0.383259912,PSMC2,-0.275158465,2.36673e-08,4.35425e-07,0.162328416,0.198026244,PSMC2
TBK1,0.351548851,0.000146331,0.00185103,0.312428078,0.239353891,TBK1,1.120461941,1.0631e-111,2.3814e-109,0.313265364,0.188970827,TBK1
MRPS31,0.349730104,0.000983552,0.010466687,0.264096663,0.200195791,MRPS31,0.195756063,0.06265082,0.313450495,0.124736572,0.114195857,MRPS31
VRK1,0.349505305,6.65883e-08,1.37513e-06,0.464326812,0.355359765,VRK1,-0.262330741,0.012203734,0.077889166,0.072962351,0.088385208,VRK1
JKAMP,0.349101871,0.003465367,0.032092686,0.223820483,0.168379834,JKAMP,,,,,,
MED1,0.348063618,9.2903e-05,0.001219562,0.335443038,0.258443465,MED1,0.04972994,0.670516053,1.0,0.304721763,0.307992626,MED1
CSTF3,0.34716022,0.005365788,0.047451959,0.221518987,0.167400881,CSTF3,0.141279355,0.900648384,1.0,0.032978299,0.032317536,CSTF3
PPP1R12A,0.347094178,1.94923e-08,4.29471e-07,0.666283084,0.551150269,PPP1R12A,-0.140361533,4.50777e-07,7.05333e-06,0.404511021,0.438184579,PPP1R12A
IPO7,0.346814871,2.11622e-07,4.08091e-06,0.506904488,0.407244249,IPO7,-0.22512269,1.32097e-05,0.000163749,0.163581477,0.19113979,IPO7
CASP7,0.346705645,0.005065076,0.045126533,0.220368239,0.165932452,CASP7,0.152549133,0.351503369,1.0,0.085720795,0.080414272,CASP7
UBE2J2,0.346593022,4.20276e-05,0.000587448,0.358457998,0.283406755,UBE2J2,-0.147201225,0.004686138,0.033557272,0.135159765,0.153399848,UBE2J2
