pic_names,pic_logfoldchanges,pic_pvals,pic_pvals_adj,pic_pts,UNST_pts,1to1_bat_dragon
C12ORF5,0.154023305,0.517869916,1,0.076524741,0.06412139,no
TNRC6A,-0.000417207,0.517898944,1,0.234177215,0.218306412,TNRC6A
PHF2,0.16873236,0.51832478,1,0.110471807,0.098384728,PHF2
SOS2,0.106843315,0.518770165,1,0.089182969,0.07586882,SOS2
MEF2BNB,-0.046555545,0.518925128,1,0.372842348,0.343612335,no
ACVRL1,0.35568884,0.519002618,1,0.043153049,0.030837004,ACVRL1
RFX1,-0.091213487,0.520010537,1,0.16283084,0.148800783,RFX1
CTBP1,-0.044404153,0.520553681,1,0.128883774,0.114047969,CTBP1
UBLCP1,-0.094079383,0.521203897,1,0.186996548,0.171316691,UBLCP1
PRRG1,0.485289991,0.521320397,1,0.03739931,0.025452766,PRRG1
LSM14A,0.021357501,0.521398072,1,0.353855006,0.334312286,LSM14A
RNF141,0.197055906,0.521417492,1,0.060414269,0.047968674,RNF141
NFIC,0.144296423,0.521815675,1,0.063291139,0.050905531,NFIC
MYC,0.22235994,0.522048831,1,0.120253165,0.109642682,MYC
GPR89A,-0.060000382,0.522855573,1,0.204257768,0.188937837,GPR89A
TCP11L1,0.229038164,0.523575377,1,0.078250863,0.066568771,TCP11L1
E4F1,-0.093118839,0.523624031,1,0.116225547,0.102790015,E4F1
HOOK2,0.109475091,0.524763189,1,0.123130035,0.110621635,HOOK2
ZNF384,0.285831213,0.524802157,1,0.054085155,0.042094958,ZNF384
RBM43,0.393153429,0.525357612,1,0.032220944,0.020068527,RBM43
ZNF831,0.86895448,0.525708581,1,0.033947066,0.022026432,ZNF831
C2ORF49,0.218939871,0.526791489,1,0.081127733,0.069016153,no
PPP3R1_1,0.059659749,0.52710389,1,0.133486766,0.120900636,no
APC,0.014674097,0.52725036,1,0.487341772,0.445423397,APC
CCND1,1.87018013,0.527601974,1,0.01726122,0.005384239,CCND1
ENSVKKG00000008250,0.071389295,0.527738745,1,0.139240506,0.126774351,no
RTF1,-0.023649424,0.527846221,1,0.494821634,0.456191875,RTF1
SMU1,0.130787894,0.528168715,1,0.106444189,0.094958395,SMU1
TOLLIP,0.025787134,0.528422871,1,0.13118527,0.117963779,TOLLIP
KDSR,-0.127473935,0.528442425,1,0.256041427,0.235927558,KDSR
POLR3E,0.052075695,0.528814003,1,0.1570771,0.144395497,POLR3E
ANAPC15,0.182440937,0.529303125,1,0.088032221,0.076358297,ANAPC15
FOXO4,0.153715983,0.529890375,1,0.056962025,0.04454234,FOXO4
NAPB,0.664596677,0.530105783,1,0.027042578,0.015173764,NAPB
TMEM39B,-0.02744608,0.530595512,1,0.228998849,0.214880078,TMEM39B
QTRTD1,0.204129547,0.5306347,1,0.082853855,0.070974058,no
ERGIC1,-0.026667604,0.531173688,1,0.304372842,0.286833089,ERGIC1
DEAF1,0.94910574,0.531438383,1,0.026467204,0.014684288,DEAF1
YAE1D1,0.010930303,0.532026834,1,0.071921749,0.059226628,no
OSER1_1,0.259200573,0.532419318,1,0.057537399,0.045521292,no
EED,-0.149592325,0.533273476,1,0.17146145,0.155653451,EED
RWDD4,0.023360673,0.533322587,1,0.35443038,0.332354381,RWDD4
TAF4,0.01531025,0.533342231,1,0.078826237,0.066568771,TAF4
TBL1X,0.144555822,0.533410991,1,0.113348677,0.102300538,TBL1X
NRL,0.586142182,0.533450285,1,0.030494822,0.018600098,NRL
PRR5,0.097535975,0.53367625,1,0.040851554,0.028879099,PRR5
LEMD3,0.056042362,0.533705728,1,0.120253165,0.107684777,LEMD3
ZC3H14,-0.004752022,0.533803991,1,0.080552359,0.0680372,ZC3H14
PIAS4,0.624305904,0.533853127,1,0.026467204,0.014684288,PIAS4
NR1D2,0.12522614,0.534000546,1,0.133486766,0.120900636,NR1D2
MICAL2_1,-0.159782827,0.534128327,1,0.049482163,0.037200196,no
PPAN,-0.008163455,0.534423263,1,0.196777906,0.182574645,no
PWP1,-0.016450919,0.535082251,1,0.299194476,0.287812041,PWP1
EP400,0.024154952,0.535160964,1,0.156501726,0.143416544,EP400
ENSVKKG00000006888,1.455157399,0.535584143,1,0.016110472,0.004405286,no
POLD1,0.371146858,0.535928716,1,0.036248562,0.024473813,POLD1
RINT1,-0.088119023,0.535987797,1,0.237054085,0.21732746,RINT1
SMCR8,0.327911198,0.536086273,1,0.093785961,0.082721488,SMCR8
MTRF1,0.139896482,0.5363128,1,0.113924051,0.102790015,MTRF1
ENSVKKG00000004495,2.537591457,0.536854693,1,0.015535098,0.00391581,no
WDR47,-0.004660979,0.537160245,1,0.152474108,0.139011258,WDR47
KIAA0368,-0.058167897,0.537327842,1,0.304372842,0.280959373,no
PEX11B,0.015945634,0.537663117,1,0.230724971,0.215859031,PEX11B
PRMT3_1,1.89830339,0.537880115,1,0.015535098,0.00391581,no
ENSVKKG00000005562,0.332332581,0.538521502,1,0.044879171,0.033284386,no
SLC22A5,0.528030217,0.538916393,1,0.02589183,0.014194812,SLC22A5
DMXL2,0.399609327,0.539044763,1,0.042002301,0.030347528,DMXL2
SLC38A9,-0.094049215,0.539420088,1,0.097813579,0.084679393,SLC38A9
COMMD5,-0.01682739,0.539746135,1,0.581127733,0.539402839,COMMD5
NAAA,0.013172259,0.540269992,1,0.157652474,0.145374449,NAAA
RUFY1,0.072685406,0.540279878,1,0.185270426,0.174253549,RUFY1
C17ORF59_2,0.158197016,0.540991946,1,0.066743383,0.054821341,no
BRF1_2,0.197595611,0.541674785,1,0.070771001,0.059226628,no
THAP8,0.011889275,0.541991609,1,0.426927503,0.396475771,THAP8
GOLGA1,0.352660477,0.542348147,1,0.064441887,0.053352912,GOLGA1
SDC2,0.403254151,0.542486833,1,0.035097814,0.02349486,SDC2
ANP32E,-0.013423568,0.542704802,1,0.446490219,0.419481155,ANP32E
TSPYL2,0.019816302,0.542912905,1,0.191024166,0.178169359,TSPYL2
RIN3,0.070789285,0.543319316,1,0.333141542,0.322075379,RIN3
WIPF2,0.836923122,0.543517619,1,0.021288838,0.009789525,WIPF2
PPP1R7,-0.06902431,0.544023457,1,0.34579977,0.321585903,PPP1R7
CYP27B1,1.893615246,0.544033378,1,0.01438435,0.002936858,CYP27B1
LARS2,0.127348661,0.544082983,1,0.092635213,0.081253059,LARS2
CRIM1,0.530098975,0.544231812,1,0.046605293,0.035242291,CRIM1
TRIM64_2,1.214847445,0.544698272,1,0.020713464,0.009300049,no
TMEM26_2,0.064646892,0.545731145,1,0.067894131,0.05628977,no
ERCC8,0.0489708,0.545949762,1,0.039125432,0.027410671,ERCC8
BTG1,0.043983232,0.545999453,1,0.789413119,0.74351444,BTG1
UTP20,-0.032710917,0.5463573,1,0.200805524,0.185022026,UTP20
VEZF1,-0.094769396,0.546496494,1,0.155926352,0.142927068,VEZF1
NUP37_1,0.486572981,0.546705317,1,0.036248562,0.024963289,no
METTL18,0.190019116,0.546764988,1,0.078250863,0.067058248,METTL18
ZBTB41,0.151247159,0.546764988,1,0.101841197,0.090553108,ZBTB41
COA6,0.024232075,0.547381779,1,0.258918297,0.24473813,COA6
ALG6,-0.024613399,0.547381779,1,0.286536249,0.269701419,ALG6
LIN52,0.077405609,0.547401681,1,0.100115075,0.088105727,LIN52
AGK,0.044114389,0.547670396,1,0.051208285,0.039647577,AGK
TTC14_1,0.465334713,0.548098484,1,0.043728423,0.032305433,no
POU2F1,0.229142353,0.548267774,1,0.055811277,0.04454234,POU2F1
ARHGAP26,0.443410397,0.548367368,1,0.033947066,0.022515908,ARHGAP26
FBXO42,-0.020132365,0.548775798,1,0.244533947,0.22907489,FBXO42
OAF,3.735542536,0.548885402,1,0.013233602,0.001957905,OAF
DPYD,-0.009307916,0.548975086,1,0.329113924,0.309348997,DPYD
OPHN1,0.519484818,0.549343864,1,0.051208285,0.040137053,OPHN1
ABCB7,0.062589839,0.549613049,1,0.084004603,0.07195301,ABCB7
SURF2,0.001654716,0.549982038,1,0.112773303,0.10083211,SURF2
ATPAF2,0.143415302,0.550111712,1,0.124280783,0.113069016,ATPAF2
STRAP,0.051504038,0.55053076,1,0.146144994,0.133627019,STRAP
VPS16_1,-3.63766E-05,0.550560698,1,0.499424626,0.456681351,no
TANC2,0.165743664,0.550570678,1,0.056386651,0.045031816,TANC2
TWF2,0.050409783,0.55070042,1,0.178365938,0.166421929,no
LATS2,1.024030447,0.550760306,1,0.02589183,0.014684288,LATS2
TMEM175,0.04010208,0.551019849,1,0.098964327,0.086637298,TMEM175
ASMTL,0.010555555,0.551119689,1,0.280207135,0.263827704,ASMTL
AKR7A2,-0.063503675,0.551459213,1,0.309551208,0.291238375,AKR7A2
CSRNP2,0.390330315,0.551619024,1,0.029919448,0.018600098,CSRNP2
BSCL2,0.082251914,0.552368443,1,0.150172612,0.138032305,BSCL2
ENPP1,3.062593222,0.552648354,1,0.012658228,0.001468429,ENPP1
TXLNA,0.070526764,0.552688347,1,0.179516686,0.167890357,TXLNA
GLO1,-0.011302259,0.553448483,1,0.126582278,0.114047969,GLO1
ZNHIT3,0.003156402,0.553528527,1,0.250863061,0.237885463,ZNHIT3
NUS1,0.010681619,0.553688633,1,0.723820483,0.659813999,NUS1
ENSVKKG00000004829,-0.161166951,0.554179096,1,0.212313003,0.193832599,no
GLB1L,-0.059754223,0.554779953,1,0.190448792,0.175721977,GLB1L
KLC1,0.00661851,0.554890145,1,0.315304948,0.300048948,KLC1
FAM120B,0.320698291,0.555030404,1,0.035673188,0.024473813,FAM120B
ZBTB2,0.251575232,0.555721935,1,0.070195627,0.059226628,ZBTB2
PPIH,-0.031953573,0.556143073,1,0.397583429,0.376407244,PPIH
NLRP12_1,0.47273308,0.556684765,1,0.03739931,0.026431718,no
POLR3K,-0.004283854,0.556905528,1,0.254890679,0.238864415,POLR3K
SLC16A9,-0.066376172,0.557096221,1,0.081703107,0.069505629,SLC16A9
AASDH,-0.007344734,0.55718656,1,0.102991945,0.090553108,AASDH
FAM160A2,-0.214932516,0.55740742,1,0.073647871,0.061184533,FAM160A2
SLC10A7,0.157589391,0.557507825,1,0.046605293,0.035242291,SLC10A7
PRR14,-0.111842677,0.557527907,1,0.082853855,0.070484581,PRR14
TIMM22,-0.042039137,0.558904365,1,0.151898734,0.139500734,TIMM22
ENSVKKG00000009993,1.583510756,0.559356845,1,0.017836594,0.006852668,no
ENSVKKG00000013911,1.075162888,0.559407132,1,0.021288838,0.010279001,no
EMR1,0.369138569,0.559497653,1,0.038550058,0.027410671,no
IFT80,0.060174074,0.56037306,1,0.110471807,0.097895252,IFT80
SIK3,0.186295316,0.560886538,1,0.058112773,0.046989721,SIK3
UCHL3,-0.019850327,0.561410318,1,0.318181818,0.300048948,UCHL3
PPP1R21,-0.036023501,0.561752918,1,0.231300345,0.216837983,PPP1R21
ASZ1,22.83390808,0.561793231,1,0.010932106,0,ASZ1
EPN2,0.195652857,0.561833545,1,0.082278481,0.070974058,EPN2
TTC3,0.137640536,0.561863781,1,0.082853855,0.07195301,TTC3
PTDSS2,0.652944505,0.561984734,1,0.033371692,0.022515908,PTDSS2
C18ORF54,0.618153274,0.562085538,1,0.021288838,0.010279001,no
HLX,0.188872427,0.563447246,1,0.078250863,0.067058248,HLX
ZNF34_3,0.481952548,0.563517896,1,0.031070196,0.020068527,no
MMRN2,0.282123029,0.563871212,1,0.059263521,0.04845815,MMRN2
SEPT8,0.668418109,0.564285232,1,0.033371692,0.022515908,no
RPL29,0.035393704,0.564335733,1,0.928653625,0.898188938,no
TNFSF8,0.742416978,0.564628677,1,0.032220944,0.021536955,TNFSF8
MMP20,0.137522444,0.565042965,1,0.063866513,0.052863436,MMP20
HORMAD1_1,1.557902455,0.56530576,1,0.016685846,0.005873715,no
PHF12,0.01495795,0.565507949,1,0.31990794,0.302496329,PHF12
ENSVKKG00000001914,0.396667659,0.565609057,1,0.048906789,0.038179148,no
ENSVKKG00000001203,0.822782874,0.565851752,1,0.029344074,0.018600098,no
B4GALT7,-0.161574811,0.566306939,1,0.117376295,0.103279491,B4GALT7
HDAC3,-0.135989651,0.566711696,1,0.070771001,0.058737151,HDAC3
PGBD5,0.853410006,0.566731938,1,0.02013809,0.009300049,PGBD5
CLTC,0.055031825,0.56798759,1,0.821634062,0.744982868,CLTC
NMRAL1,0.258425921,0.568291576,1,0.055235903,0.04454234,NMRAL1
TUBB6,0.056035455,0.568443599,1,0.14556962,0.133137543,TUBB6
TYW3,0.074766643,0.568484141,1,0.074798619,0.063631914,TYW3
UBXN6,0.578208148,0.568494277,1,0.026467204,0.01566324,UBXN6
TMEM150A_1,0.280428201,0.568697013,1,0.051783659,0.041116006,no
PSMG1,-0.073825784,0.56870715,1,0.311852704,0.293685756,PSMG1
WDFY4_1,0.217142895,0.568940341,1,0.067894131,0.056779246,no
PRELID1,-0.009422963,0.569112728,1,0.557537399,0.512971121,PRELID1
ENSVKKG00000005450,0.164988354,0.569315569,1,0.084579977,0.073910915,no
TFAM,-0.007094314,0.569315569,1,0.181242808,0.169358786,TFAM
GOLPH3,0.258960277,0.569528589,1,0.046029919,0.035242291,GOLPH3
SCNN1G,-0.016148392,0.571965801,1,0.609321059,0.567792462,SCNN1G
SAT2_2,0.057892725,0.572799649,1,0.313003452,0.300048948,no
ENSVKKG00000016411,0.935061693,0.572860685,1,0.021864212,0.011257954,no
ENSVKKG00000016654,1.393572688,0.573318553,1,0.015535098,0.004894763,no
FIGNL1,0.784645259,0.573766414,1,0.028193326,0.017621145,FIGNL1
ENSVKKG00000000380,0.317354172,0.574285733,1,0.044879171,0.034263338,no
HDAC5,0.479739934,0.574489449,1,0.0287687,0.018110622,HDAC5
IKBKB,-0.04161955,0.574846032,1,0.226121979,0.210964268,IKBKB
DERL2,-0.08186309,0.574998886,1,0.362485616,0.340186001,DERL2
PARN,0.010161042,0.575202721,1,0.107019563,0.095447871,PARN
IGHMBP2,0.14725104,0.57577364,1,0.063291139,0.05237396,IGHMBP2
ZNF142,0.321088731,0.576253011,1,0.035097814,0.024473813,ZNF142
CCDC80,2.721650362,0.576906074,1,0.01438435,0.00391581,CCDC80
KIAA1468,0.000110115,0.577069394,1,0.221518987,0.207537934,no
ERG,2.348228931,0.57774332,1,0.01438435,0.00391581,ERG
HLA-DPB1_13,0.248908937,0.577937397,1,0.047180667,0.03671072,no
LRRC58,-0.015600353,0.57836652,1,0.158227848,0.146353402,LRRC58
TAF1A,0.056655552,0.578427835,1,0.13406214,0.122858541,TAF1A
SYNJ2BP,0.373407841,0.579900322,1,0.047756041,0.037689672,SYNJ2BP
SERAC1,0.175500065,0.580012876,1,0.048331415,0.037689672,SERAC1
ORC3,0.074574448,0.580043574,1,0.099539701,0.088595203,ORC3
AKAP11,-0.030987654,0.580749844,1,0.1570771,0.145374449,AKAP11
ADORA3,0.144540697,0.580964876,1,0.045454545,0.034752814,ADORA3
FOXK2,0.474918753,0.581733151,1,0.046029919,0.035731767,FOXK2
XPNPEP1,0.219052494,0.582071342,1,0.066743383,0.05628977,XPNPEP1
FGF21_2,1.597002506,0.582399373,1,0.013808976,0.003426334,no
ENSVKKG00000002052,23.02286911,0.582563421,1,0.010356732,0,no
CD276,-0.003628339,0.582901837,1,0.754315305,0.703377386,CD276
ENSVKKG00000007565,1.353867412,0.585047268,1,0.019562716,0.009300049,no
CRYZL1,-0.060749006,0.585304145,1,0.172036824,0.159079785,CRYZL1
PGP,0.161580116,0.585540517,1,0.073647871,0.063142438,PGP
FNIP2,-0.112715729,0.585848895,1,0.471806674,0.435144395,FNIP2
ENSVKKG00000012660,0.347631335,0.586003112,1,0.073072497,0.063142438,no
MNAT1,-0.060308088,0.586311604,1,0.256041427,0.238374939,MNAT1
SLC12A2,-0.034329135,0.586568737,1,0.079976985,0.069016153,SLC12A2
ZNF236_2,0.313444287,0.586712755,1,0.032220944,0.022026432,no
COPB2,-0.042224046,0.586805346,1,0.486191024,0.442486539,COPB2
PLEKHJ1,0.44657743,0.587041999,1,0.042002301,0.031815957,PLEKHJ1
NLRP12_2,1.149834633,0.587577204,1,0.016110472,0.005873715,no
ENSVKKG00000000405,0.323489159,0.58776252,1,0.047756041,0.037689672,no
AASS,0.406499892,0.588339231,1,0.042577675,0.032305433,AASS
YEATS4,-0.094476856,0.588607079,1,0.270425777,0.25256975,no
STRN,-0.025952457,0.588916203,1,0.209436133,0.197748409,STRN
TMEM259,0.2488828,0.588988343,1,0.045454545,0.035242291,TMEM259
TMEM243,0.834983528,0.589184172,1,0.022439586,0.012236907,TMEM243
SENP3,-0.037478462,0.589318178,1,0.191024166,0.177679883,SENP3
SLC30A7,-0.063654318,0.590390727,1,0.077675489,0.066568771,SLC30A7
MGAT4D,3.237187624,0.590659005,1,0.012082854,0.001957905,MGAT4D
SPNS1,-0.148041114,0.590720923,1,0.35443038,0.331375428,SPNS1
PAFAH1B2,-0.011072742,0.590731243,1,0.111047181,0.098874205,PAFAH1B2
F7,-0.023224032,0.590896374,1,0.077100115,0.066079295,F7
ENSVKKG00000009496,0.291242659,0.590917017,1,0.073072497,0.063631914,no
NFKBIL1,0.265841573,0.591773989,1,0.079976985,0.070484581,NFKBIL1
ZMYND19,-0.031511106,0.591877277,1,0.193325662,0.180127264,ZMYND19
C2ORF76,-0.055601906,0.591908265,1,0.37456847,0.351933431,no
APRT,-0.017894071,0.592858927,1,0.073072497,0.062163485,APRT
SH3PXD2A,1.981971979,0.592941627,1,0.014959724,0.004894763,SH3PXD2A
FLVCR1,0.270684391,0.593696502,1,0.0287687,0.018600098,FLVCR1
NAT10,0.038520966,0.593779255,1,0.189298044,0.179148311,NAT10
PLCL2,-0.010697347,0.593924085,1,0.141542002,0.129711209,PLCL2
RNF6,0.032227959,0.593975814,1,0.127733026,0.116984826,RNF6
PGM2,-0.06372869,0.594006852,1,0.422899885,0.391581008,PGM2
TSR2,0.07081034,0.59423449,1,0.136363636,0.125305923,TSR2
KIF7,0.754773378,0.595445776,1,0.039700806,0.029858052,KIF7
SQLE,0.930393994,0.595684024,1,0.017836594,0.00783162,SQLE
PRKCH_3,1.273116589,0.59587051,1,0.017836594,0.00783162,no
EXOC3,-0.073195361,0.596461224,1,0.307249712,0.288790994,EXOC3
C11ORF96,1.540973425,0.596564885,1,0.01438435,0.004405286,no
GLIPR1,0.604834318,0.596627086,1,0.03452244,0.024473813,GLIPR1
TRIM33,-0.019371467,0.59664782,1,0.178365938,0.165442976,TRIM33
NUP85,0.139138803,0.596730761,1,0.062715765,0.05237396,NUP85
PCBD1,0.088351734,0.596741128,1,0.039700806,0.029368576,PCBD1
METTL16,-0.011689283,0.597114428,1,0.079401611,0.069016153,METTL16
STK11IP,-0.030004911,0.59727,1,0.109896433,0.099363681,STK11IP
RAPGEF5,3.508701801,0.597342607,1,0.010932106,0.000978953,RAPGEF5
KBTBD4,0.406640172,0.598577538,1,0.027617952,0.017621145,KBTBD4
NCLN,-0.073662415,0.598857894,1,0.460299194,0.419970631,NCLN
TRPS1,0.08539965,0.598868278,1,0.110471807,0.100342633,TRPS1
SELENOF,0.023333145,0.599024058,1,0.249712313,0.238864415,SELENOF
HDGFL2,0.027991649,0.599107149,1,0.252013809,0.23690651,HDGFL2
TMED1,-0.062978104,0.599314897,1,0.03164557,0.021536955,TMED1
ATP5E,0.084361024,0.599761666,1,0.897008055,0.845325502,no
TSR1,0.015826624,0.599824018,1,0.272727273,0.261380323,TSR1
POLR2G,0.008159954,0.599907159,1,0.668009206,0.606950563,POLR2G
SOCS1,0.756132007,0.599969517,1,0.01726122,0.007342144,SOCS1
BAP1,0.10946513,0.600177401,1,0.077675489,0.067547724,BAP1
JUP,4.296388626,0.600551674,1,0.010356732,0.000489476,JUP
NPTX1,3.953367233,0.60063486,1,0.010356732,0.000489476,NPTX1
ENSVKKG00000006340,-0.050030272,0.60106127,1,0.17433832,0.162995595,no
DNAJC9,0.030794488,0.601508627,1,0.150747986,0.140969163,DNAJC9
MICAL1,0.113041043,0.602091457,1,0.044303797,0.034263338,MICAL1
KHDRBS1,0.116266727,0.602768275,1,0.081703107,0.071463534,KHDRBS1
MAST2,0.190790698,0.602778691,1,0.043728423,0.033773862,MAST2
PRDM4,0.127971262,0.60325788,1,0.047756041,0.037689672,PRDM4
CCDC137,0.060046449,0.603341235,1,0.099539701,0.089084679,CCDC137
COQ10B,0.247787178,0.604268906,1,0.050057537,0.040137053,COQ10B
STRN4,0.340676904,0.604404462,1,0.032796318,0.023005384,STRN4
RNF220_1,0.407760769,0.604759058,1,0.038550058,0.028879099,no
COX20,0.017365988,0.605165916,1,0.089758343,0.079295154,COX20
MRPS15,-0.016934533,0.606157491,1,0.568469505,0.51835536,MRPS15
NPRL3,0.201267838,0.606157491,1,0.043728423,0.033773862,NPRL3
GBP6_1,0.045272481,0.607139344,1,0.02301496,0.013215859,no
PLEKHA3,-0.008528098,0.60718114,1,0.197928654,0.188937837,PLEKHA3
TAB1_2,0.088184454,0.607222938,1,0.092059839,0.081742535,no
GPAM,0.471505135,0.60734834,1,0.032220944,0.022515908,GPAM
KLHDC8B,1.493526697,0.607902336,1,0.015535098,0.005873715,KLHDC8B
SLC7A6,0.263284981,0.608017344,1,0.050057537,0.04062653,SLC7A6
FOXJ2,-0.053800568,0.608707599,1,0.238780207,0.220753793,FOXJ2
NAA25,0.001980544,0.609366803,1,0.149021864,0.137053353,NAA25
TBC1D22B,-0.092452645,0.609471468,1,0.055235903,0.045031816,TBC1D22B
TTPA,0.510417759,0.610445233,1,0.031070196,0.021536955,TTPA
CS,0.324518859,0.610570931,1,0.057537399,0.047968674,CS
NUBP2,0.059307773,0.612059221,1,0.047180667,0.037200196,NUBP2
TMEM135,0.639400601,0.612751508,1,0.018411968,0.008810573,TMEM135
ATG7,0.157392517,0.613087286,1,0.060989643,0.050905531,ATG7
HMGXB3,0.125259876,0.613129264,1,0.070771001,0.061184533,HMGXB3
ADCY4,1.146414042,0.613654097,1,0.020713464,0.011257954,ADCY4
MRPS9,-0.066397183,0.613759087,1,0.20598389,0.195301028,MRPS9
LIMK1,0.08227545,0.614273654,1,0.113924051,0.10474792,LIMK1
PDHA1,-0.051179547,0.614893486,1,0.116225547,0.105237396,PDHA1
TBC1D25,0.25365594,0.614935519,1,0.055811277,0.046010768,TBC1D25
RFTN2,-0.030803338,0.615440007,1,0.349827388,0.330396476,RFTN2
CCDC65,-0.057995327,0.615755405,1,0.051783659,0.042094958,CCDC65
TMEM70_1,-0.080385335,0.61601829,1,0.377445339,0.352422907,no
PNKD_2,0.123779513,0.61615501,1,0.051783659,0.042094958,no
RHBDF2,0.610954642,0.616165528,1,0.027042578,0.017621145,RHBDF2
XPNPEP3,0.169416428,0.616239152,1,0.048331415,0.038668625,XPNPEP3
NCKAP1,0.138383403,0.616291744,1,0.048906789,0.039158101,NCKAP1
CCDC163,0.096902877,0.616365375,1,0.045454545,0.035731767,no
BEND3,0.179902613,0.616849333,1,0.098388953,0.089084679,BEND3
GSTA4_2,-0.158453748,0.616986134,1,0.119102417,0.106216349,no
LTC4S,1.850201726,0.616996657,1,0.013808976,0.004405286,LTC4S
RASGEF1B,2.094693661,0.616996657,1,0.013808976,0.004405286,RASGEF1B
SMC5,-0.019970443,0.617343983,1,0.153049482,0.143416544,SMC5
AMMECR1L,0.131527215,0.618112615,1,0.066743383,0.057268722,AMMECR1L
CMSS1,0.364752859,0.619155673,1,0.031070196,0.021536955,CMSS1
TMEM126A,-0.024084089,0.619229454,1,0.257767549,0.241801273,no
FNDC9_1,1.421998501,0.619440277,1,0.016685846,0.007342144,no
BHLHE41,0.007862047,0.619461361,1,0.413693901,0.394517866,BHLHE41
MTO1,0.071460851,0.619967472,1,0.083429229,0.073910915,MTO1
PRDM1,0.608686507,0.620484312,1,0.029919448,0.020558003,PRDM1
IMPACT,-0.042989306,0.620885256,1,0.163406214,0.153695546,IMPACT
TERF2IP,-0.004419502,0.620916914,1,0.112197929,0.101811062,TERF2IP
ACBD5,0.128312856,0.621159651,1,0.112773303,0.103768967,ACBD5
ARL6IP5,-0.049628399,0.621170206,1,0.130034522,0.119921684,ARL6IP5
IPO11,0.062638193,0.621930349,1,0.091484465,0.081253059,IPO11
PHLDA1,4.319695473,0.62195147,1,0.009781358,0.000489476,PHLDA1
OTUD7B,0.261279911,0.622247195,1,0.068469505,0.059226628,OTUD7B
EDEM2,-0.049284458,0.622257758,1,0.180667434,0.16886931,EDEM2
CPNE1_1,0.17117174,0.622542981,1,0.094936709,0.085658346,no
DBT,-0.067002423,0.623103028,1,0.062715765,0.052863436,DBT
EGR3,0.640236855,0.623367277,1,0.029344074,0.020068527,EGR3
DBX2,1.206396937,0.623557566,1,0.016110472,0.006852668,DBX2
MRPL15,-0.030836206,0.623769028,1,0.262370541,0.247674988,MRPL15
MSMO1,0.392316401,0.623769028,1,0.02301496,0.013705335,no
RRP1B,-0.038408563,0.623779602,1,0.388952819,0.366617719,RRP1B
ENSVKKG00000012897,1.035198808,0.624022823,1,0.022439586,0.013215859,no
RCOR2,0.314326346,0.624594025,1,0.042002301,0.032794909,RCOR2
ENSVKKG00000014990,1.084278822,0.624953787,1,0.012658228,0.003426334,no
CDKN2AIPNL,-0.023741737,0.625144285,1,0.15995397,0.148800783,CDKN2AIPNL
TOR1A,-0.117791153,0.625250129,1,0.325086306,0.302006853,TOR1A
DNALI1,0.731102586,0.625546531,1,0.022439586,0.013215859,DNALI1
UBR5,-0.080884941,0.625599466,1,0.428078251,0.399902105,UBR5
KDM2B_1,0.192424268,0.625694754,1,0.050057537,0.04062653,no
GCHFR,0.123044848,0.625906529,1,0.063866513,0.054331865,GCHFR
ASCC2,0.188285127,0.62606538,1,0.100690449,0.091532061,ASCC2
MHC2,0.100056194,0.626891685,1,0.094936709,0.085168869,no
ENSVKKG00000007180,0.017429132,0.62712483,1,0.143843498,0.133137543,no
EGR2,0.384613752,0.627559428,1,0.022439586,0.013215859,EGR2
GTF3A_1,0.829096437,0.627612436,1,0.018987342,0.009789525,no
GOLIM4,-0.000771394,0.627686651,1,0.068469505,0.059226628,GOLIM4
GAS2L1,0.211363614,0.628259294,1,0.057537399,0.04845815,GAS2L1
ERN1,0.02989283,0.628322935,1,0.035673188,0.026431718,ERN1
ENSVKKG00000004503,0.978880167,0.628535091,1,0.018411968,0.009300049,no
TAPT1,-0.194772705,0.6286624,1,0.077675489,0.067058248,TAPT1
SRI,-0.039679959,0.629001943,1,0.623705409,0.581497797,SRI
MAGT1,-0.120266914,0.629044391,1,0.47698504,0.434654919,MAGT1
METTL14,0.108446091,0.629352179,1,0.090333717,0.081253059,METTL14
SLMO1,0.067181557,0.629426482,1,0.104142693,0.093979442,no
HSFY2,1.168575406,0.629999804,1,0.014959724,0.005873715,no
KTI12,0.266816497,0.63008476,1,0.042577675,0.033284386,KTI12
GRPEL1,0.041911766,0.630371521,1,0.126582278,0.116984826,GRPEL1
SLC2A5_2,1.039101124,0.630860205,1,0.024741082,0.01566324,no
MSI2,0.205386505,0.630987715,1,0.116800921,0.107684777,MSI2
RASSF3,-0.014419012,0.631540383,1,0.106444189,0.095937347,RASSF3
SLC25A19,0.164456293,0.631678582,1,0.045454545,0.036221243,SLC25A19
ZHX3,0.3840729,0.631763634,1,0.03452244,0.025452766,ZHX3
NHP2,-0.095231622,0.631965652,1,0.423475259,0.39011258,NHP2
ZNF365_1,0.988165319,0.632369771,1,0.017836594,0.008810573,no
HSD17B7_1,1.213576913,0.632720805,1,0.01438435,0.005384239,no
ACTN4,0.009708214,0.633295403,1,0.764672037,0.702398434,ACTN4
TRIOBP,-0.070355773,0.633678592,1,0.084579977,0.074889868,TRIOBP
PPP1R12B_1,0.420445263,0.633806343,1,0.033947066,0.024963289,no
ENSVKKG00000004857,-0.04740167,0.633987343,1,0.240506329,0.226138032,no
